INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 6, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-104938-01.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-104938-01.txt", 
  "seed": 1111, 
  "lr": 5, 
  "log_interval": 20, 
  "experiment_id": "20170329-104938-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-104938-01.pt", 
  "data": "./data/penn", 
  "momentum": 0
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 5.00 | ms/batch 134.18 | loss  9.05 | ppl  8482.23
INFO:run:| epoch   1 |    40/ 2323 batches | lr 5.00 | ms/batch 135.72 | loss  7.77 | ppl  2378.12
INFO:run:| epoch   1 |    60/ 2323 batches | lr 5.00 | ms/batch 138.61 | loss  7.43 | ppl  1679.47
INFO:run:| epoch   1 |    80/ 2323 batches | lr 5.00 | ms/batch 128.47 | loss  7.38 | ppl  1596.88
INFO:run:| epoch   1 |   100/ 2323 batches | lr 5.00 | ms/batch 134.44 | loss  7.28 | ppl  1457.39
INFO:run:| epoch   1 |   120/ 2323 batches | lr 5.00 | ms/batch 139.55 | loss  7.15 | ppl  1271.77
INFO:run:| epoch   1 |   140/ 2323 batches | lr 5.00 | ms/batch 130.16 | loss  7.17 | ppl  1304.60
INFO:run:| epoch   1 |   160/ 2323 batches | lr 5.00 | ms/batch 135.59 | loss  7.06 | ppl  1165.44
INFO:run:| epoch   1 |   180/ 2323 batches | lr 5.00 | ms/batch 140.15 | loss  6.97 | ppl  1062.33
INFO:run:| epoch   1 |   200/ 2323 batches | lr 5.00 | ms/batch 130.67 | loss  7.03 | ppl  1129.64
INFO:run:| epoch   1 |   220/ 2323 batches | lr 5.00 | ms/batch 135.75 | loss  7.00 | ppl  1094.96
INFO:run:| epoch   1 |   240/ 2323 batches | lr 5.00 | ms/batch 139.60 | loss  6.96 | ppl  1057.48
INFO:run:| epoch   1 |   260/ 2323 batches | lr 5.00 | ms/batch 130.79 | loss  6.92 | ppl  1008.63
INFO:run:| epoch   1 |   280/ 2323 batches | lr 5.00 | ms/batch 136.04 | loss  6.90 | ppl   990.17
INFO:run:| epoch   1 |   300/ 2323 batches | lr 5.00 | ms/batch 137.54 | loss  6.91 | ppl  1006.23
INFO:run:| epoch   1 |   320/ 2323 batches | lr 5.00 | ms/batch 129.42 | loss  6.88 | ppl   975.23
INFO:run:| epoch   1 |   340/ 2323 batches | lr 5.00 | ms/batch 135.86 | loss  6.83 | ppl   928.46
INFO:run:| epoch   1 |   360/ 2323 batches | lr 5.00 | ms/batch 138.34 | loss  6.83 | ppl   922.18
INFO:run:| epoch   1 |   380/ 2323 batches | lr 5.00 | ms/batch 131.44 | loss  6.88 | ppl   968.18
INFO:run:| epoch   1 |   400/ 2323 batches | lr 5.00 | ms/batch 134.73 | loss  6.82 | ppl   918.32
INFO:run:| epoch   1 |   420/ 2323 batches | lr 5.00 | ms/batch 135.75 | loss  6.84 | ppl   932.91
INFO:run:| epoch   1 |   440/ 2323 batches | lr 5.00 | ms/batch 127.00 | loss  6.87 | ppl   965.44
INFO:run:| epoch   1 |   460/ 2323 batches | lr 5.00 | ms/batch 133.28 | loss  6.87 | ppl   966.75
INFO:run:| epoch   1 |   480/ 2323 batches | lr 5.00 | ms/batch 136.75 | loss  6.86 | ppl   954.18
INFO:run:| epoch   1 |   500/ 2323 batches | lr 5.00 | ms/batch 131.01 | loss  6.83 | ppl   921.71
INFO:run:| epoch   1 |   520/ 2323 batches | lr 5.00 | ms/batch 137.06 | loss  6.77 | ppl   871.73
INFO:run:| epoch   1 |   540/ 2323 batches | lr 5.00 | ms/batch 137.48 | loss  6.75 | ppl   854.94
INFO:run:| epoch   1 |   560/ 2323 batches | lr 5.00 | ms/batch 133.06 | loss  6.64 | ppl   761.99
INFO:run:| epoch   1 |   580/ 2323 batches | lr 5.00 | ms/batch 135.03 | loss  6.72 | ppl   829.26
INFO:run:| epoch   1 |   600/ 2323 batches | lr 5.00 | ms/batch 135.15 | loss  6.80 | ppl   894.27
INFO:run:| epoch   1 |   620/ 2323 batches | lr 5.00 | ms/batch 132.52 | loss  6.89 | ppl   986.87
INFO:run:| epoch   1 |   640/ 2323 batches | lr 5.00 | ms/batch 133.88 | loss  6.75 | ppl   855.01
INFO:run:| epoch   1 |   660/ 2323 batches | lr 5.00 | ms/batch 136.05 | loss  6.80 | ppl   898.78
INFO:run:| epoch   1 |   680/ 2323 batches | lr 5.00 | ms/batch 131.78 | loss  6.73 | ppl   837.33
INFO:run:| epoch   1 |   700/ 2323 batches | lr 5.00 | ms/batch 136.98 | loss  6.73 | ppl   840.91
INFO:run:| epoch   1 |   720/ 2323 batches | lr 5.00 | ms/batch 134.53 | loss  6.78 | ppl   880.66
INFO:run:| epoch   1 |   740/ 2323 batches | lr 5.00 | ms/batch 132.60 | loss  6.75 | ppl   856.48
INFO:run:| epoch   1 |   760/ 2323 batches | lr 5.00 | ms/batch 137.64 | loss  6.73 | ppl   839.21
INFO:run:| epoch   1 |   780/ 2323 batches | lr 5.00 | ms/batch 134.36 | loss  6.75 | ppl   856.83
INFO:run:| epoch   1 |   800/ 2323 batches | lr 5.00 | ms/batch 129.79 | loss  6.73 | ppl   838.80
INFO:run:| epoch   1 |   820/ 2323 batches | lr 5.00 | ms/batch 132.77 | loss  6.76 | ppl   865.05
INFO:run:| epoch   1 |   840/ 2323 batches | lr 5.00 | ms/batch 135.24 | loss  6.68 | ppl   793.05
INFO:run:| epoch   1 |   860/ 2323 batches | lr 5.00 | ms/batch 130.85 | loss  6.65 | ppl   772.75
INFO:run:| epoch   1 |   880/ 2323 batches | lr 5.00 | ms/batch 138.51 | loss  6.71 | ppl   819.15
INFO:run:| epoch   1 |   900/ 2323 batches | lr 5.00 | ms/batch 135.82 | loss  6.69 | ppl   805.01
INFO:run:| epoch   1 |   920/ 2323 batches | lr 5.00 | ms/batch 130.43 | loss  6.71 | ppl   816.99
INFO:run:| epoch   1 |   940/ 2323 batches | lr 5.00 | ms/batch 137.35 | loss  6.76 | ppl   863.13
INFO:run:| epoch   1 |   960/ 2323 batches | lr 5.00 | ms/batch 133.99 | loss  6.78 | ppl   876.70
INFO:run:| epoch   1 |   980/ 2323 batches | lr 5.00 | ms/batch 131.04 | loss  6.69 | ppl   807.58
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 5.00 | ms/batch 137.23 | loss  6.65 | ppl   774.49
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 5.00 | ms/batch 133.79 | loss  6.71 | ppl   820.66
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 5.00 | ms/batch 133.13 | loss  6.77 | ppl   872.66
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 5.00 | ms/batch 135.13 | loss  6.79 | ppl   892.31
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 5.00 | ms/batch 131.85 | loss  6.71 | ppl   822.87
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 5.00 | ms/batch 130.43 | loss  6.64 | ppl   768.55
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 5.00 | ms/batch 138.55 | loss  6.67 | ppl   784.97
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 5.00 | ms/batch 132.42 | loss  6.66 | ppl   776.92
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 5.00 | ms/batch 130.88 | loss  6.68 | ppl   796.33
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 5.00 | ms/batch 135.32 | loss  6.59 | ppl   730.97
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 5.00 | ms/batch 132.62 | loss  6.68 | ppl   800.23
