INFO:run:CONFIGURATION: {
  "weight_decay": 0.01, 
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-185947-01.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-185947-01.txt", 
  "seed": 1111, 
  "lr": 0.0001, 
  "log_interval": 20, 
  "experiment_id": "20170329-185947-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-185947-01.pt", 
  "data": "./data/penn", 
  "momentum": 0.05
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 0.00 | ms/batch 100.23 | loss  9.67 | ppl 15827.05
INFO:run:| epoch   1 |    40/ 2323 batches | lr 0.00 | ms/batch 95.04 | loss  9.21 | ppl  9961.66
INFO:run:| epoch   1 |    60/ 2323 batches | lr 0.00 | ms/batch 93.95 | loss  9.20 | ppl  9935.35
INFO:run:| epoch   1 |    80/ 2323 batches | lr 0.00 | ms/batch 94.44 | loss  9.20 | ppl  9912.59
INFO:run:| epoch   1 |   100/ 2323 batches | lr 0.00 | ms/batch 95.08 | loss  9.20 | ppl  9886.45
INFO:run:| epoch   1 |   120/ 2323 batches | lr 0.00 | ms/batch 94.23 | loss  9.20 | ppl  9853.78
INFO:run:| epoch   1 |   140/ 2323 batches | lr 0.00 | ms/batch 95.47 | loss  9.19 | ppl  9820.94
INFO:run:| epoch   1 |   160/ 2323 batches | lr 0.00 | ms/batch 95.45 | loss  9.19 | ppl  9771.32
INFO:run:| epoch   1 |   180/ 2323 batches | lr 0.00 | ms/batch 95.90 | loss  9.18 | ppl  9687.74
INFO:run:| epoch   1 |   200/ 2323 batches | lr 0.00 | ms/batch 94.72 | loss  9.16 | ppl  9532.92
INFO:run:| epoch   1 |   220/ 2323 batches | lr 0.00 | ms/batch 94.96 | loss  8.98 | ppl  7957.58
INFO:run:| epoch   1 |   240/ 2323 batches | lr 0.00 | ms/batch 95.06 | loss  8.44 | ppl  4646.80
INFO:run:| epoch   1 |   260/ 2323 batches | lr 0.00 | ms/batch 94.95 | loss  8.19 | ppl  3591.78
INFO:run:| epoch   1 |   280/ 2323 batches | lr 0.00 | ms/batch 95.11 | loss  7.98 | ppl  2921.43
INFO:run:| epoch   1 |   300/ 2323 batches | lr 0.00 | ms/batch 95.63 | loss  7.86 | ppl  2589.29
INFO:run:| epoch   1 |   320/ 2323 batches | lr 0.00 | ms/batch 95.03 | loss  7.75 | ppl  2329.31
INFO:run:| epoch   1 |   340/ 2323 batches | lr 0.00 | ms/batch 95.01 | loss  7.61 | ppl  2026.44
INFO:run:| epoch   1 |   360/ 2323 batches | lr 0.00 | ms/batch 95.61 | loss  7.52 | ppl  1843.26
INFO:run:| epoch   1 |   380/ 2323 batches | lr 0.00 | ms/batch 94.32 | loss  7.46 | ppl  1728.67
INFO:run:| epoch   1 |   400/ 2323 batches | lr 0.00 | ms/batch 95.61 | loss  7.35 | ppl  1553.49
INFO:run:| epoch   1 |   420/ 2323 batches | lr 0.00 | ms/batch 95.85 | loss  7.30 | ppl  1481.49
INFO:run:| epoch   1 |   440/ 2323 batches | lr 0.00 | ms/batch 96.07 | loss  7.26 | ppl  1420.94
INFO:run:| epoch   1 |   460/ 2323 batches | lr 0.00 | ms/batch 96.03 | loss  7.20 | ppl  1342.91
INFO:run:| epoch   1 |   480/ 2323 batches | lr 0.00 | ms/batch 95.92 | loss  7.15 | ppl  1277.73
INFO:run:| epoch   1 |   500/ 2323 batches | lr 0.00 | ms/batch 95.67 | loss  7.08 | ppl  1183.36
INFO:run:| epoch   1 |   520/ 2323 batches | lr 0.00 | ms/batch 96.11 | loss  7.01 | ppl  1109.52
INFO:run:| epoch   1 |   540/ 2323 batches | lr 0.00 | ms/batch 94.89 | loss  6.96 | ppl  1048.97
INFO:run:| epoch   1 |   560/ 2323 batches | lr 0.00 | ms/batch 96.13 | loss  6.86 | ppl   954.80
INFO:run:| epoch   1 |   580/ 2323 batches | lr 0.00 | ms/batch 95.08 | loss  6.88 | ppl   973.87
INFO:run:| epoch   1 |   600/ 2323 batches | lr 0.00 | ms/batch 94.85 | loss  6.93 | ppl  1023.56
INFO:run:| epoch   1 |   620/ 2323 batches | lr 0.00 | ms/batch 95.07 | loss  6.96 | ppl  1053.42
INFO:run:| epoch   1 |   640/ 2323 batches | lr 0.00 | ms/batch 95.33 | loss  6.80 | ppl   897.80
INFO:run:| epoch   1 |   660/ 2323 batches | lr 0.00 | ms/batch 96.82 | loss  6.83 | ppl   922.76
INFO:run:| epoch   1 |   680/ 2323 batches | lr 0.00 | ms/batch 95.69 | loss  6.77 | ppl   873.04
INFO:run:| epoch   1 |   700/ 2323 batches | lr 0.00 | ms/batch 96.45 | loss  6.75 | ppl   857.23
INFO:run:| epoch   1 |   720/ 2323 batches | lr 0.00 | ms/batch 96.36 | loss  6.75 | ppl   855.41
INFO:run:| epoch   1 |   740/ 2323 batches | lr 0.00 | ms/batch 96.33 | loss  6.74 | ppl   844.91
INFO:run:| epoch   1 |   760/ 2323 batches | lr 0.00 | ms/batch 97.27 | loss  6.71 | ppl   819.64
INFO:run:| epoch   1 |   780/ 2323 batches | lr 0.00 | ms/batch 97.76 | loss  6.70 | ppl   812.74
INFO:run:| epoch   1 |   800/ 2323 batches | lr 0.00 | ms/batch 97.17 | loss  6.67 | ppl   788.82
INFO:run:| epoch   1 |   820/ 2323 batches | lr 0.00 | ms/batch 96.74 | loss  6.68 | ppl   797.64
INFO:run:| epoch   1 |   840/ 2323 batches | lr 0.00 | ms/batch 97.06 | loss  6.61 | ppl   743.36
INFO:run:| epoch   1 |   860/ 2323 batches | lr 0.00 | ms/batch 96.54 | loss  6.61 | ppl   746.05
INFO:run:| epoch   1 |   880/ 2323 batches | lr 0.00 | ms/batch 97.20 | loss  6.65 | ppl   775.94
INFO:run:| epoch   1 |   900/ 2323 batches | lr 0.00 | ms/batch 97.69 | loss  6.61 | ppl   744.59
INFO:run:| epoch   1 |   920/ 2323 batches | lr 0.00 | ms/batch 98.08 | loss  6.62 | ppl   749.56
INFO:run:| epoch   1 |   940/ 2323 batches | lr 0.00 | ms/batch 97.79 | loss  6.67 | ppl   790.50
INFO:run:| epoch   1 |   960/ 2323 batches | lr 0.00 | ms/batch 97.49 | loss  6.68 | ppl   799.99
INFO:run:| epoch   1 |   980/ 2323 batches | lr 0.00 | ms/batch 98.09 | loss  6.61 | ppl   738.93
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 0.00 | ms/batch 98.36 | loss  6.56 | ppl   706.58
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 0.00 | ms/batch 98.30 | loss  6.62 | ppl   749.97
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 0.00 | ms/batch 98.10 | loss  6.68 | ppl   796.19
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 0.00 | ms/batch 98.04 | loss  6.69 | ppl   805.53
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 0.00 | ms/batch 97.59 | loss  6.62 | ppl   752.91
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 0.00 | ms/batch 99.69 | loss  6.57 | ppl   712.23
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 0.00 | ms/batch 98.74 | loss  6.58 | ppl   717.75
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 0.00 | ms/batch 98.97 | loss  6.57 | ppl   710.16
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 0.00 | ms/batch 98.34 | loss  6.59 | ppl   731.30
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 0.00 | ms/batch 98.03 | loss  6.50 | ppl   665.85
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 0.00 | ms/batch 99.18 | loss  6.61 | ppl   745.33
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 0.00 | ms/batch 97.42 | loss  6.54 | ppl   689.61
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 0.00 | ms/batch 98.04 | loss  6.62 | ppl   748.82
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 0.00 | ms/batch 98.10 | loss  6.57 | ppl   712.51
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 0.00 | ms/batch 98.84 | loss  6.51 | ppl   672.62
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 0.00 | ms/batch 97.49 | loss  6.48 | ppl   654.07
INFO:run:| epoch   1 |  1320/ 2323 batches | lr 0.00 | ms/batch 98.08 | loss  6.56 | ppl   709.80
INFO:run:| epoch   1 |  1340/ 2323 batches | lr 0.00 | ms/batch 98.49 | loss  6.45 | ppl   632.46
INFO:run:| epoch   1 |  1360/ 2323 batches | lr 0.00 | ms/batch 98.28 | loss  6.52 | ppl   676.56
INFO:run:| epoch   1 |  1380/ 2323 batches | lr 0.00 | ms/batch 99.09 | loss  6.50 | ppl   664.79
INFO:run:| epoch   1 |  1400/ 2323 batches | lr 0.00 | ms/batch 98.68 | loss  6.54 | ppl   693.74
INFO:run:| epoch   1 |  1420/ 2323 batches | lr 0.00 | ms/batch 99.05 | loss  6.59 | ppl   727.51
INFO:run:| epoch   1 |  1440/ 2323 batches | lr 0.00 | ms/batch 98.33 | loss  6.48 | ppl   651.24
INFO:run:| epoch   1 |  1460/ 2323 batches | lr 0.00 | ms/batch 99.22 | loss  6.53 | ppl   685.94
INFO:run:| epoch   1 |  1480/ 2323 batches | lr 0.00 | ms/batch 98.53 | loss  6.59 | ppl   727.10
INFO:run:| epoch   1 |  1500/ 2323 batches | lr 0.00 | ms/batch 98.33 | loss  6.55 | ppl   696.43
INFO:run:| epoch   1 |  1520/ 2323 batches | lr 0.00 | ms/batch 98.23 | loss  6.57 | ppl   713.72
INFO:run:| epoch   1 |  1540/ 2323 batches | lr 0.00 | ms/batch 98.59 | loss  6.47 | ppl   647.44
INFO:run:| epoch   1 |  1560/ 2323 batches | lr 0.00 | ms/batch 98.70 | loss  6.58 | ppl   717.07
INFO:run:| epoch   1 |  1580/ 2323 batches | lr 0.00 | ms/batch 98.07 | loss  6.50 | ppl   665.54
