INFO:run:CONFIGURATION: {
  "weight_decay": 0.01, 
  "nlayers": 6, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-104931-01.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-104931-01.txt", 
  "seed": 1111, 
  "lr": 0.0001, 
  "log_interval": 20, 
  "experiment_id": "20170329-104931-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-104931-01.pt", 
  "data": "./data/penn", 
  "momentum": 0.05
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 0.00 | ms/batch 145.86 | loss  9.67 | ppl 15830.75
INFO:run:| epoch   1 |  2300/ 2323 batches | lr 0.00 | ms/batch 141.95 | loss  6.59 | ppl   726.55
INFO:run:| epoch   1 |  2320/ 2323 batches | lr 0.00 | ms/batch 142.71 | loss  6.55 | ppl   696.10
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| end of epoch   1 | time: 337.44s | valid loss  6.53 | valid ppl   686.42
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| epoch   2 |    20/ 2323 batches | lr 0.00 | ms/batch 151.44 | loss  7.00 | ppl  1093.28
INFO:run:| epoch   2 |    40/ 2323 batches | lr 0.00 | ms/batch 144.48 | loss  6.57 | ppl   715.67
INFO:run:| epoch   2 |    60/ 2323 batches | lr 0.00 | ms/batch 144.64 | loss  6.54 | ppl   691.99
INFO:run:| epoch   2 |    80/ 2323 batches | lr 0.00 | ms/batch 142.01 | loss  6.54 | ppl   690.06
INFO:run:| epoch   2 |   100/ 2323 batches | lr 0.00 | ms/batch 142.41 | loss  6.54 | ppl   693.97
INFO:run:| epoch   2 |   120/ 2323 batches | lr 0.00 | ms/batch 141.95 | loss  6.48 | ppl   650.04
INFO:run:| epoch   2 |   140/ 2323 batches | lr 0.00 | ms/batch 141.18 | loss  6.53 | ppl   687.88
INFO:run:| epoch   2 |   160/ 2323 batches | lr 0.00 | ms/batch 141.50 | loss  6.50 | ppl   664.16
INFO:run:| epoch   2 |   180/ 2323 batches | lr 0.00 | ms/batch 141.96 | loss  6.43 | ppl   622.40
INFO:run:| epoch   2 |   200/ 2323 batches | lr 0.00 | ms/batch 143.02 | loss  6.53 | ppl   682.08
INFO:run:| epoch   2 |   220/ 2323 batches | lr 0.00 | ms/batch 145.50 | loss  6.50 | ppl   666.01
INFO:run:| epoch   2 |   240/ 2323 batches | lr 0.00 | ms/batch 143.27 | loss  6.53 | ppl   687.46
INFO:run:| epoch   2 |   260/ 2323 batches | lr 0.00 | ms/batch 142.67 | loss  6.54 | ppl   693.03
INFO:run:| epoch   2 |   280/ 2323 batches | lr 0.00 | ms/batch 141.66 | loss  6.53 | ppl   686.09
INFO:run:| epoch   2 |   300/ 2323 batches | lr 0.00 | ms/batch 143.96 | loss  6.57 | ppl   715.72
INFO:run:| epoch   2 |   320/ 2323 batches | lr 0.00 | ms/batch 144.65 | loss  6.60 | ppl   733.70
INFO:run:| epoch   2 |   340/ 2323 batches | lr 0.00 | ms/batch 142.64 | loss  6.53 | ppl   684.92
INFO:run:| epoch   2 |   360/ 2323 batches | lr 0.00 | ms/batch 141.93 | loss  6.53 | ppl   683.94
INFO:run:| epoch   2 |   380/ 2323 batches | lr 0.00 | ms/batch 142.18 | loss  6.56 | ppl   704.47
INFO:run:| epoch   2 |   400/ 2323 batches | lr 0.00 | ms/batch 142.72 | loss  6.50 | ppl   667.99
INFO:run:| epoch   2 |   420/ 2323 batches | lr 0.00 | ms/batch 142.28 | loss  6.54 | ppl   692.60
INFO:run:| epoch   2 |   440/ 2323 batches | lr 0.00 | ms/batch 141.78 | loss  6.59 | ppl   724.54
INFO:run:| epoch   2 |   460/ 2323 batches | lr 0.00 | ms/batch 144.75 | loss  6.59 | ppl   725.26
INFO:run:| epoch   2 |   480/ 2323 batches | lr 0.00 | ms/batch 146.11 | loss  6.59 | ppl   730.11
INFO:run:| epoch   2 |   500/ 2323 batches | lr 0.00 | ms/batch 143.91 | loss  6.55 | ppl   699.45
INFO:run:| epoch   2 |   520/ 2323 batches | lr 0.00 | ms/batch 142.78 | loss  6.52 | ppl   675.95
INFO:run:| epoch   2 |   540/ 2323 batches | lr 0.00 | ms/batch 142.96 | loss  6.50 | ppl   665.43
INFO:run:| epoch   2 |   560/ 2323 batches | lr 0.00 | ms/batch 145.92 | loss  6.40 | ppl   604.27
INFO:run:| epoch   2 |   580/ 2323 batches | lr 0.00 | ms/batch 144.12 | loss  6.50 | ppl   665.10
INFO:run:| epoch   2 |   600/ 2323 batches | lr 0.00 | ms/batch 142.38 | loss  6.61 | ppl   743.57
INFO:run:| epoch   2 |   620/ 2323 batches | lr 0.00 | ms/batch 142.07 | loss  6.68 | ppl   799.55
INFO:run:| epoch   2 |   640/ 2323 batches | lr 0.00 | ms/batch 142.84 | loss  6.52 | ppl   680.61
INFO:run:| epoch   2 |   660/ 2323 batches | lr 0.00 | ms/batch 142.85 | loss  6.59 | ppl   728.05
INFO:run:| epoch   2 |   680/ 2323 batches | lr 0.00 | ms/batch 142.68 | loss  6.54 | ppl   693.24
INFO:run:| epoch   2 |   700/ 2323 batches | lr 0.00 | ms/batch 143.49 | loss  6.55 | ppl   698.47
INFO:run:| epoch   2 |   720/ 2323 batches | lr 0.00 | ms/batch 149.06 | loss  6.57 | ppl   716.04
INFO:run:| epoch   2 |   740/ 2323 batches | lr 0.00 | ms/batch 143.53 | loss  6.57 | ppl   716.33
INFO:run:| epoch   2 |   760/ 2323 batches | lr 0.00 | ms/batch 143.68 | loss  6.57 | ppl   712.25
INFO:run:| epoch   2 |   780/ 2323 batches | lr 0.00 | ms/batch 143.02 | loss  6.58 | ppl   718.31
INFO:run:| epoch   2 |   800/ 2323 batches | lr 0.00 | ms/batch 143.78 | loss  6.56 | ppl   705.63
INFO:run:| epoch   2 |   820/ 2323 batches | lr 0.00 | ms/batch 145.23 | loss  6.58 | ppl   722.85
INFO:run:| epoch   2 |   840/ 2323 batches | lr 0.00 | ms/batch 146.35 | loss  6.51 | ppl   673.17
INFO:run:| epoch   2 |   860/ 2323 batches | lr 0.00 | ms/batch 143.70 | loss  6.52 | ppl   680.01
INFO:run:| epoch   2 |   880/ 2323 batches | lr 0.00 | ms/batch 143.01 | loss  6.59 | ppl   726.08
INFO:run:| epoch   2 |   900/ 2323 batches | lr 0.00 | ms/batch 143.73 | loss  6.55 | ppl   699.43
INFO:run:| epoch   2 |   920/ 2323 batches | lr 0.00 | ms/batch 142.96 | loss  6.56 | ppl   707.05
INFO:run:| epoch   2 |   940/ 2323 batches | lr 0.00 | ms/batch 142.91 | loss  6.62 | ppl   753.39
INFO:run:| epoch   2 |   960/ 2323 batches | lr 0.00 | ms/batch 145.47 | loss  6.64 | ppl   762.78
INFO:run:| epoch   2 |   980/ 2323 batches | lr 0.00 | ms/batch 145.64 | loss  6.55 | ppl   700.53
INFO:run:| epoch   2 |  1000/ 2323 batches | lr 0.00 | ms/batch 144.06 | loss  6.51 | ppl   670.72
INFO:run:| epoch   2 |  1020/ 2323 batches | lr 0.00 | ms/batch 144.53 | loss  6.57 | ppl   714.83
INFO:run:| epoch   2 |  1040/ 2323 batches | lr 0.00 | ms/batch 143.55 | loss  6.64 | ppl   765.70
INFO:run:| epoch   2 |  1060/ 2323 batches | lr 0.00 | ms/batch 143.52 | loss  6.65 | ppl   775.41
INFO:run:| epoch   2 |  1080/ 2323 batches | lr 0.00 | ms/batch 145.59 | loss  6.59 | ppl   727.35
INFO:run:| epoch   2 |  1100/ 2323 batches | lr 0.00 | ms/batch 146.65 | loss  6.53 | ppl   683.41
INFO:run:| epoch   2 |  1120/ 2323 batches | lr 0.00 | ms/batch 144.07 | loss  6.54 | ppl   694.53
INFO:run:| epoch   2 |  1140/ 2323 batches | lr 0.00 | ms/batch 143.69 | loss  6.53 | ppl   686.16
INFO:run:| epoch   2 |  1160/ 2323 batches | lr 0.00 | ms/batch 143.92 | loss  6.56 | ppl   706.22
INFO:run:| epoch   2 |  1180/ 2323 batches | lr 0.00 | ms/batch 143.21 | loss  6.46 | ppl   640.86
INFO:run:| epoch   2 |  1200/ 2323 batches | lr 0.00 | ms/batch 142.46 | loss  6.58 | ppl   717.48
INFO:run:| epoch   2 |  1220/ 2323 batches | lr 0.00 | ms/batch 147.81 | loss  6.51 | ppl   668.93
INFO:run:| epoch   2 |  1240/ 2323 batches | lr 0.00 | ms/batch 143.87 | loss  6.59 | ppl   726.34
INFO:run:| epoch   2 |  1260/ 2323 batches | lr 0.00 | ms/batch 143.92 | loss  6.55 | ppl   697.65
INFO:run:| epoch   2 |  1280/ 2323 batches | lr 0.00 | ms/batch 144.89 | loss  6.49 | ppl   655.93
INFO:run:| epoch   2 |  1300/ 2323 batches | lr 0.00 | ms/batch 143.40 | loss  6.46 | ppl   638.96
INFO:run:| epoch   2 |  1320/ 2323 batches | lr 0.00 | ms/batch 143.20 | loss  6.54 | ppl   693.50
INFO:run:| epoch   2 |  1340/ 2323 batches | lr 0.00 | ms/batch 145.66 | loss  6.43 | ppl   619.25
INFO:run:| epoch   2 |  1360/ 2323 batches | lr 0.00 | ms/batch 145.48 | loss  6.49 | ppl   661.59
INFO:run:| epoch   2 |  1380/ 2323 batches | lr 0.00 | ms/batch 143.19 | loss  6.48 | ppl   650.29
INFO:run:| epoch   2 |  1400/ 2323 batches | lr 0.00 | ms/batch 143.24 | loss  6.52 | ppl   680.14
INFO:run:| epoch   2 |  1420/ 2323 batches | lr 0.00 | ms/batch 143.72 | loss  6.57 | ppl   713.17
INFO:run:| epoch   2 |  1440/ 2323 batches | lr 0.00 | ms/batch 143.49 | loss  6.46 | ppl   639.42
INFO:run:| epoch   2 |  1460/ 2323 batches | lr 0.00 | ms/batch 144.71 | loss  6.51 | ppl   672.20
INFO:run:| epoch   2 |  1480/ 2323 batches | lr 0.00 | ms/batch 146.65 | loss  6.57 | ppl   716.03
INFO:run:| epoch   2 |  1500/ 2323 batches | lr 0.00 | ms/batch 143.79 | loss  6.53 | ppl   684.83
INFO:run:| epoch   2 |  1520/ 2323 batches | lr 0.00 | ms/batch 143.36 | loss  6.55 | ppl   702.19
INFO:run:| epoch   2 |  1540/ 2323 batches | lr 0.00 | ms/batch 145.19 | loss  6.46 | ppl   637.39
INFO:run:| epoch   2 |  1560/ 2323 batches | lr 0.00 | ms/batch 143.60 | loss  6.56 | ppl   704.47
INFO:run:| epoch   2 |  1580/ 2323 batches | lr 0.00 | ms/batch 143.11 | loss  6.49 | ppl   656.64
INFO:run:| epoch   2 |  1600/ 2323 batches | lr 0.00 | ms/batch 146.83 | loss  6.58 | ppl   720.36
INFO:run:| epoch   2 |  1620/ 2323 batches | lr 0.00 | ms/batch 144.99 | loss  6.48 | ppl   648.98
INFO:run:| epoch   2 |  1640/ 2323 batches | lr 0.00 | ms/batch 143.14 | loss  6.58 | ppl   722.16
INFO:run:| epoch   2 |  1660/ 2323 batches | lr 0.00 | ms/batch 143.36 | loss  6.55 | ppl   699.76
INFO:run:| epoch   2 |  1680/ 2323 batches | lr 0.00 | ms/batch 143.32 | loss  6.56 | ppl   709.75
INFO:run:| epoch   2 |  1700/ 2323 batches | lr 0.00 | ms/batch 142.91 | loss  6.53 | ppl   686.14
INFO:run:| epoch   2 |  1720/ 2323 batches | lr 0.00 | ms/batch 145.96 | loss  6.58 | ppl   717.14
INFO:run:| epoch   2 |  1740/ 2323 batches | lr 0.00 | ms/batch 144.59 | loss  6.49 | ppl   657.39
INFO:run:| epoch   2 |  1760/ 2323 batches | lr 0.00 | ms/batch 143.97 | loss  6.58 | ppl   722.52
INFO:run:| epoch   2 |  1780/ 2323 batches | lr 0.00 | ms/batch 145.64 | loss  6.54 | ppl   692.01
INFO:run:| epoch   2 |  1800/ 2323 batches | lr 0.00 | ms/batch 144.27 | loss  6.55 | ppl   696.77
INFO:run:| epoch   2 |  1820/ 2323 batches | lr 0.00 | ms/batch 143.84 | loss  6.48 | ppl   654.83
INFO:run:| epoch   2 |  1840/ 2323 batches | lr 0.00 | ms/batch 143.97 | loss  6.50 | ppl   661.92
INFO:run:| epoch   2 |  1860/ 2323 batches | lr 0.00 | ms/batch 148.58 | loss  6.59 | ppl   730.40
INFO:run:| epoch   2 |  1880/ 2323 batches | lr 0.00 | ms/batch 145.22 | loss  6.45 | ppl   631.09
INFO:run:| epoch   2 |  1900/ 2323 batches | lr 0.00 | ms/batch 143.69 | loss  6.50 | ppl   662.79
INFO:run:| epoch   2 |  1920/ 2323 batches | lr 0.00 | ms/batch 143.53 | loss  6.52 | ppl   675.58
INFO:run:| epoch   2 |  1940/ 2323 batches | lr 0.00 | ms/batch 144.05 | loss  6.59 | ppl   727.78
INFO:run:| epoch   2 |  1960/ 2323 batches | lr 0.00 | ms/batch 145.94 | loss  6.60 | ppl   737.81
INFO:run:| epoch   2 |  1980/ 2323 batches | lr 0.00 | ms/batch 146.51 | loss  6.58 | ppl   717.44
INFO:run:| epoch   2 |  2000/ 2323 batches | lr 0.00 | ms/batch 144.17 | loss  6.61 | ppl   741.43
INFO:run:| epoch   2 |  2020/ 2323 batches | lr 0.00 | ms/batch 144.05 | loss  6.49 | ppl   657.28
