INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 6, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-104935-01.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-104935-01.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170329-104935-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-104935-01.pt", 
  "data": "./data/penn", 
  "momentum": 0.2
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 135.07 | loss  8.13 | ppl  3399.35
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 127.92 | loss  7.11 | ppl  1229.86
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 127.12 | loss  6.91 | ppl   998.71
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 128.20 | loss  6.87 | ppl   965.21
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 128.64 | loss  6.82 | ppl   920.42
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 128.06 | loss  6.70 | ppl   811.90
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 128.61 | loss  6.74 | ppl   847.23
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 128.53 | loss  6.68 | ppl   799.85
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 129.29 | loss  6.61 | ppl   745.79
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 127.61 | loss  6.69 | ppl   802.12
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 128.36 | loss  6.66 | ppl   779.01
