INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-185934-04.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-185934-04.txt", 
  "seed": 1111, 
  "lr": 0.01, 
  "log_interval": 20, 
  "experiment_id": "20170329-185934-04", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-185934-04.pt", 
  "data": "./data/penn", 
  "momentum": 0
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 0.01 | ms/batch 106.23 | loss  9.67 | ppl 15826.90
INFO:run:| epoch   1 |    40/ 2323 batches | lr 0.01 | ms/batch 100.79 | loss  9.21 | ppl  9962.58
INFO:run:| epoch   1 |    60/ 2323 batches | lr 0.01 | ms/batch 100.86 | loss  9.20 | ppl  9934.64
INFO:run:| epoch   1 |    80/ 2323 batches | lr 0.01 | ms/batch 101.10 | loss  9.20 | ppl  9912.75
INFO:run:| epoch   1 |   100/ 2323 batches | lr 0.01 | ms/batch 100.59 | loss  9.20 | ppl  9889.32
INFO:run:| epoch   1 |   120/ 2323 batches | lr 0.01 | ms/batch 101.37 | loss  9.20 | ppl  9862.40
INFO:run:| epoch   1 |   140/ 2323 batches | lr 0.01 | ms/batch 101.34 | loss  9.20 | ppl  9848.50
INFO:run:| epoch   1 |   160/ 2323 batches | lr 0.01 | ms/batch 101.01 | loss  9.19 | ppl  9816.33
INFO:run:| epoch   1 |   180/ 2323 batches | lr 0.01 | ms/batch 101.51 | loss  9.19 | ppl  9791.13
INFO:run:| epoch   1 |   200/ 2323 batches | lr 0.01 | ms/batch 99.05 | loss  9.19 | ppl  9771.28
INFO:run:| epoch   1 |   220/ 2323 batches | lr 0.01 | ms/batch 89.23 | loss  9.18 | ppl  9749.29
INFO:run:| epoch   1 |   240/ 2323 batches | lr 0.01 | ms/batch 100.09 | loss  9.18 | ppl  9721.05
INFO:run:| epoch   1 |   260/ 2323 batches | lr 0.01 | ms/batch 100.44 | loss  9.18 | ppl  9692.99
INFO:run:| epoch   1 |   280/ 2323 batches | lr 0.01 | ms/batch 100.19 | loss  9.18 | ppl  9667.38
INFO:run:| epoch   1 |   300/ 2323 batches | lr 0.01 | ms/batch 100.02 | loss  9.18 | ppl  9654.37
INFO:run:| epoch   1 |   320/ 2323 batches | lr 0.01 | ms/batch 100.45 | loss  9.17 | ppl  9627.13
INFO:run:| epoch   1 |   340/ 2323 batches | lr 0.01 | ms/batch 100.03 | loss  9.17 | ppl  9592.36
INFO:run:| epoch   1 |   360/ 2323 batches | lr 0.01 | ms/batch 100.39 | loss  9.17 | ppl  9564.45
INFO:run:| epoch   1 |   380/ 2323 batches | lr 0.01 | ms/batch 100.93 | loss  9.16 | ppl  9556.07
INFO:run:| epoch   1 |   400/ 2323 batches | lr 0.01 | ms/batch 100.79 | loss  9.16 | ppl  9526.91
INFO:run:| epoch   1 |   420/ 2323 batches | lr 0.01 | ms/batch 99.65 | loss  9.16 | ppl  9511.25
INFO:run:| epoch   1 |   440/ 2323 batches | lr 0.01 | ms/batch 100.10 | loss  9.16 | ppl  9500.69
INFO:run:| epoch   1 |   460/ 2323 batches | lr 0.01 | ms/batch 100.76 | loss  9.16 | ppl  9479.39
INFO:run:| epoch   1 |   480/ 2323 batches | lr 0.01 | ms/batch 101.00 | loss  9.15 | ppl  9452.56
INFO:run:| epoch   1 |   500/ 2323 batches | lr 0.01 | ms/batch 100.24 | loss  9.15 | ppl  9426.31
INFO:run:| epoch   1 |   520/ 2323 batches | lr 0.01 | ms/batch 98.75 | loss  9.15 | ppl  9393.17
INFO:run:| epoch   1 |   540/ 2323 batches | lr 0.01 | ms/batch 96.52 | loss  9.14 | ppl  9362.04
INFO:run:| epoch   1 |   560/ 2323 batches | lr 0.01 | ms/batch 101.87 | loss  9.14 | ppl  9313.40
INFO:run:| epoch   1 |   580/ 2323 batches | lr 0.01 | ms/batch 101.80 | loss  9.14 | ppl  9311.94
INFO:run:| epoch   1 |   600/ 2323 batches | lr 0.01 | ms/batch 100.73 | loss  9.14 | ppl  9299.13
INFO:run:| epoch   1 |   620/ 2323 batches | lr 0.01 | ms/batch 101.03 | loss  9.14 | ppl  9296.42
INFO:run:| epoch   1 |   640/ 2323 batches | lr 0.01 | ms/batch 101.78 | loss  9.13 | ppl  9265.00
INFO:run:| epoch   1 |   660/ 2323 batches | lr 0.01 | ms/batch 100.79 | loss  9.13 | ppl  9264.06
INFO:run:| epoch   1 |   680/ 2323 batches | lr 0.01 | ms/batch 100.62 | loss  9.13 | ppl  9212.10
INFO:run:| epoch   1 |   700/ 2323 batches | lr 0.01 | ms/batch 100.83 | loss  9.12 | ppl  9177.51
