INFO:run:CONFIGURATION: {
  "nlayers": 2, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170326-171712-01.txt", 
  "epochs": 2, 
  "logfile": "logs/20170326-171712-01.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170326-171712-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170326-171712-01.pt", 
  "data": "./data/penn"
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 109.71 | loss  8.22 | ppl  3705.37
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 104.07 | loss  7.19 | ppl  1322.64
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 101.57 | loss  6.94 | ppl  1035.40
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 101.12 | loss  6.87 | ppl   963.84
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 102.27 | loss  6.77 | ppl   874.20
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 101.11 | loss  6.60 | ppl   737.54
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 101.75 | loss  6.60 | ppl   735.02
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 99.92 | loss  6.49 | ppl   655.33
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 98.11 | loss  6.37 | ppl   584.96
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 96.83 | loss  6.45 | ppl   634.71
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 97.86 | loss  6.36 | ppl   579.14
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 96.02 | loss  6.37 | ppl   585.15
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 97.88 | loss  6.37 | ppl   582.19
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 96.99 | loss  6.29 | ppl   541.25
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 96.73 | loss  6.33 | ppl   560.17
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 96.93 | loss  6.27 | ppl   529.11
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 96.91 | loss  6.19 | ppl   489.90
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 96.54 | loss  6.10 | ppl   445.67
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 96.44 | loss  6.14 | ppl   464.49
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 97.65 | loss  6.09 | ppl   441.92
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 97.69 | loss  6.01 | ppl   406.88
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 97.54 | loss  6.06 | ppl   429.50
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 99.87 | loss  6.09 | ppl   442.61
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 100.22 | loss  6.12 | ppl   453.56
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 99.62 | loss  6.00 | ppl   402.39
INFO:run:| epoch   1 |   520/ 2323 batches | lr 20.00 | ms/batch 100.43 | loss  5.91 | ppl   369.17
INFO:run:| epoch   1 |   540/ 2323 batches | lr 20.00 | ms/batch 99.63 | loss  5.86 | ppl   350.48
INFO:run:| epoch   1 |   560/ 2323 batches | lr 20.00 | ms/batch 112.58 | loss  5.73 | ppl   308.26
INFO:run:| epoch   1 |   580/ 2323 batches | lr 20.00 | ms/batch 116.76 | loss  5.85 | ppl   347.63
INFO:run:| epoch   1 |   600/ 2323 batches | lr 20.00 | ms/batch 115.27 | loss  6.04 | ppl   419.35
INFO:run:| epoch   1 |   620/ 2323 batches | lr 20.00 | ms/batch 116.53 | loss  6.09 | ppl   439.91
INFO:run:| epoch   1 |   640/ 2323 batches | lr 20.00 | ms/batch 116.57 | loss  5.74 | ppl   310.33
INFO:run:| epoch   1 |   660/ 2323 batches | lr 20.00 | ms/batch 115.35 | loss  5.85 | ppl   346.65
INFO:run:| epoch   1 |   680/ 2323 batches | lr 20.00 | ms/batch 116.15 | loss  5.80 | ppl   330.09
INFO:run:| epoch   1 |   700/ 2323 batches | lr 20.00 | ms/batch 115.04 | loss  5.85 | ppl   347.27
INFO:run:| epoch   1 |   720/ 2323 batches | lr 20.00 | ms/batch 114.21 | loss  5.76 | ppl   316.62
INFO:run:| epoch   1 |   740/ 2323 batches | lr 20.00 | ms/batch 114.14 | loss  5.86 | ppl   351.45
INFO:run:| epoch   1 |   760/ 2323 batches | lr 20.00 | ms/batch 115.76 | loss  5.77 | ppl   319.71
INFO:run:| epoch   1 |   780/ 2323 batches | lr 20.00 | ms/batch 116.24 | loss  5.73 | ppl   306.58
INFO:run:| epoch   1 |   800/ 2323 batches | lr 20.00 | ms/batch 116.08 | loss  5.74 | ppl   310.97
INFO:run:| epoch   1 |   820/ 2323 batches | lr 20.00 | ms/batch 115.89 | loss  5.80 | ppl   331.95
INFO:run:| epoch   1 |   840/ 2323 batches | lr 20.00 | ms/batch 116.85 | loss  5.62 | ppl   275.98
INFO:run:| epoch   1 |   860/ 2323 batches | lr 20.00 | ms/batch 116.68 | loss  5.67 | ppl   289.73
INFO:run:| epoch   1 |   880/ 2323 batches | lr 20.00 | ms/batch 116.89 | loss  5.85 | ppl   346.20
INFO:run:| epoch   1 |   900/ 2323 batches | lr 20.00 | ms/batch 116.95 | loss  5.71 | ppl   303.33
INFO:run:| epoch   1 |   920/ 2323 batches | lr 20.00 | ms/batch 115.30 | loss  5.62 | ppl   275.48
INFO:run:| epoch   1 |   940/ 2323 batches | lr 20.00 | ms/batch 116.97 | loss  5.74 | ppl   310.11
INFO:run:| epoch   1 |   960/ 2323 batches | lr 20.00 | ms/batch 117.35 | loss  5.74 | ppl   310.91
INFO:run:| epoch   1 |   980/ 2323 batches | lr 20.00 | ms/batch 116.95 | loss  5.60 | ppl   270.33
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 20.00 | ms/batch 117.19 | loss  5.53 | ppl   251.20
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 20.00 | ms/batch 117.72 | loss  5.63 | ppl   279.65
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 20.00 | ms/batch 115.62 | loss  5.80 | ppl   329.49
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 20.00 | ms/batch 116.99 | loss  5.78 | ppl   324.76
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 20.00 | ms/batch 116.89 | loss  5.74 | ppl   312.28
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 20.00 | ms/batch 116.59 | loss  5.58 | ppl   266.05
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 20.00 | ms/batch 117.48 | loss  5.67 | ppl   289.34
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 20.00 | ms/batch 117.54 | loss  5.56 | ppl   260.69
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 20.00 | ms/batch 116.65 | loss  5.55 | ppl   258.29
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 20.00 | ms/batch 116.27 | loss  5.32 | ppl   205.05
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 20.00 | ms/batch 116.37 | loss  5.56 | ppl   259.19
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 20.00 | ms/batch 116.08 | loss  5.45 | ppl   233.77
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 20.00 | ms/batch 116.91 | loss  5.60 | ppl   271.55
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 20.00 | ms/batch 117.68 | loss  5.52 | ppl   250.29
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 20.00 | ms/batch 121.15 | loss  5.35 | ppl   210.33
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 20.00 | ms/batch 121.95 | loss  5.48 | ppl   239.01
