INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 6, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-104938-04.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-104938-04.txt", 
  "seed": 1111, 
  "lr": 0.01, 
  "log_interval": 20, 
  "experiment_id": "20170329-104938-04", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-104938-04.pt", 
  "data": "./data/penn", 
  "momentum": 0
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 0.01 | ms/batch 149.38 | loss  9.67 | ppl 15828.66
INFO:run:| epoch   1 |   480/ 2323 batches | lr 0.01 | ms/batch 133.74 | loss  9.15 | ppl  9454.06
INFO:run:| epoch   1 |   500/ 2323 batches | lr 0.01 | ms/batch 143.89 | loss  9.15 | ppl  9427.30
INFO:run:| epoch   1 |   520/ 2323 batches | lr 0.01 | ms/batch 142.67 | loss  9.15 | ppl  9394.77
INFO:run:| epoch   1 |   540/ 2323 batches | lr 0.01 | ms/batch 136.00 | loss  9.14 | ppl  9364.15
INFO:run:| epoch   1 |   560/ 2323 batches | lr 0.01 | ms/batch 138.80 | loss  9.14 | ppl  9315.20
INFO:run:| epoch   1 |   580/ 2323 batches | lr 0.01 | ms/batch 142.07 | loss  9.14 | ppl  9312.80
INFO:run:| epoch   1 |   600/ 2323 batches | lr 0.01 | ms/batch 134.19 | loss  9.14 | ppl  9300.39
INFO:run:| epoch   1 |   620/ 2323 batches | lr 0.01 | ms/batch 139.35 | loss  9.14 | ppl  9296.39
INFO:run:| epoch   1 |   640/ 2323 batches | lr 0.01 | ms/batch 143.57 | loss  9.13 | ppl  9267.46
INFO:run:| epoch   1 |   660/ 2323 batches | lr 0.01 | ms/batch 137.35 | loss  9.13 | ppl  9266.34
INFO:run:| epoch   1 |   680/ 2323 batches | lr 0.01 | ms/batch 139.38 | loss  9.13 | ppl  9213.43
INFO:run:| epoch   1 |   700/ 2323 batches | lr 0.01 | ms/batch 145.00 | loss  9.12 | ppl  9179.64
INFO:run:| epoch   1 |   720/ 2323 batches | lr 0.01 | ms/batch 139.37 | loss  9.13 | ppl  9190.35
INFO:run:| epoch   1 |   740/ 2323 batches | lr 0.01 | ms/batch 139.00 | loss  9.12 | ppl  9135.21
INFO:run:| epoch   1 |   760/ 2323 batches | lr 0.01 | ms/batch 142.44 | loss  9.12 | ppl  9110.04
INFO:run:| epoch   1 |   780/ 2323 batches | lr 0.01 | ms/batch 141.18 | loss  9.12 | ppl  9118.25
INFO:run:| epoch   1 |   800/ 2323 batches | lr 0.01 | ms/batch 138.51 | loss  9.12 | ppl  9115.16
INFO:run:| epoch   1 |   820/ 2323 batches | lr 0.01 | ms/batch 141.20 | loss  9.11 | ppl  9078.15
INFO:run:| epoch   1 |   840/ 2323 batches | lr 0.01 | ms/batch 140.32 | loss  9.11 | ppl  9028.11
INFO:run:| epoch   1 |   860/ 2323 batches | lr 0.01 | ms/batch 137.33 | loss  9.10 | ppl  8988.57
INFO:run:| epoch   1 |   880/ 2323 batches | lr 0.01 | ms/batch 142.58 | loss  9.10 | ppl  8964.25
INFO:run:| epoch   1 |   900/ 2323 batches | lr 0.01 | ms/batch 142.37 | loss  9.10 | ppl  8964.83
INFO:run:| epoch   1 |   920/ 2323 batches | lr 0.01 | ms/batch 135.15 | loss  9.10 | ppl  8964.69
INFO:run:| epoch   1 |   940/ 2323 batches | lr 0.01 | ms/batch 141.62 | loss  9.10 | ppl  8961.39
INFO:run:| epoch   1 |   960/ 2323 batches | lr 0.01 | ms/batch 141.80 | loss  9.10 | ppl  8941.51
INFO:run:| epoch   1 |   980/ 2323 batches | lr 0.01 | ms/batch 136.05 | loss  9.09 | ppl  8883.48
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 0.01 | ms/batch 139.41 | loss  9.09 | ppl  8868.36
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 0.01 | ms/batch 141.42 | loss  9.09 | ppl  8847.45
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 0.01 | ms/batch 134.04 | loss  9.09 | ppl  8865.34
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 0.01 | ms/batch 140.31 | loss  9.09 | ppl  8869.63
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 0.01 | ms/batch 141.00 | loss  9.08 | ppl  8789.13
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 0.01 | ms/batch 134.87 | loss  9.07 | ppl  8727.47
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 0.01 | ms/batch 142.78 | loss  9.07 | ppl  8700.36
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 0.01 | ms/batch 143.45 | loss  9.07 | ppl  8693.82
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 0.01 | ms/batch 134.90 | loss  9.07 | ppl  8712.72
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 0.01 | ms/batch 142.29 | loss  9.07 | ppl  8654.46
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 0.01 | ms/batch 142.58 | loss  9.07 | ppl  8679.73
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 0.01 | ms/batch 138.17 | loss  9.06 | ppl  8611.95
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 0.01 | ms/batch 142.62 | loss  9.06 | ppl  8636.45
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 0.01 | ms/batch 142.17 | loss  9.06 | ppl  8606.16
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 0.01 | ms/batch 136.56 | loss  9.05 | ppl  8551.65
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 0.01 | ms/batch 138.64 | loss  9.05 | ppl  8487.43
INFO:run:| epoch   1 |  1320/ 2323 batches | lr 0.01 | ms/batch 141.01 | loss  9.05 | ppl  8513.85
INFO:run:| epoch   1 |  1340/ 2323 batches | lr 0.01 | ms/batch 139.11 | loss  9.04 | ppl  8409.43
INFO:run:| epoch   1 |  1360/ 2323 batches | lr 0.01 | ms/batch 138.13 | loss  9.04 | ppl  8438.51
INFO:run:| epoch   1 |  1380/ 2323 batches | lr 0.01 | ms/batch 141.95 | loss  9.04 | ppl  8422.99
INFO:run:| epoch   1 |  1400/ 2323 batches | lr 0.01 | ms/batch 138.88 | loss  9.04 | ppl  8420.24
INFO:run:| epoch   1 |  1420/ 2323 batches | lr 0.01 | ms/batch 138.43 | loss  9.04 | ppl  8451.34
INFO:run:| epoch   1 |  1440/ 2323 batches | lr 0.01 | ms/batch 140.30 | loss  9.03 | ppl  8340.65
INFO:run:| epoch   1 |  1460/ 2323 batches | lr 0.01 | ms/batch 141.64 | loss  9.03 | ppl  8377.96
INFO:run:| epoch   1 |  1480/ 2323 batches | lr 0.01 | ms/batch 138.85 | loss  9.04 | ppl  8395.86
INFO:run:| epoch   1 |  1500/ 2323 batches | lr 0.01 | ms/batch 142.42 | loss  9.03 | ppl  8348.84
INFO:run:| epoch   1 |  1520/ 2323 batches | lr 0.01 | ms/batch 141.50 | loss  9.03 | ppl  8378.97
INFO:run:| epoch   1 |  1540/ 2323 batches | lr 0.01 | ms/batch 136.85 | loss  9.02 | ppl  8282.08
INFO:run:| epoch   1 |  1560/ 2323 batches | lr 0.01 | ms/batch 139.79 | loss  9.01 | ppl  8209.30
INFO:run:| epoch   1 |  1580/ 2323 batches | lr 0.01 | ms/batch 142.50 | loss  9.01 | ppl  8178.86
INFO:run:| epoch   1 |  1600/ 2323 batches | lr 0.01 | ms/batch 134.47 | loss  9.02 | ppl  8233.34
INFO:run:| epoch   1 |  1620/ 2323 batches | lr 0.01 | ms/batch 143.26 | loss  9.01 | ppl  8158.08
INFO:run:| epoch   1 |  1640/ 2323 batches | lr 0.01 | ms/batch 145.35 | loss  9.01 | ppl  8199.26
INFO:run:| epoch   1 |  1660/ 2323 batches | lr 0.01 | ms/batch 133.82 | loss  9.02 | ppl  8238.42
INFO:run:| epoch   1 |  1680/ 2323 batches | lr 0.01 | ms/batch 141.58 | loss  9.01 | ppl  8172.10
INFO:run:| epoch   1 |  1700/ 2323 batches | lr 0.01 | ms/batch 142.44 | loss  9.01 | ppl  8147.68
INFO:run:| epoch   1 |  1720/ 2323 batches | lr 0.01 | ms/batch 136.12 | loss  9.01 | ppl  8199.80
INFO:run:| epoch   1 |  1740/ 2323 batches | lr 0.01 | ms/batch 144.70 | loss  9.00 | ppl  8094.95
INFO:run:| epoch   1 |  1760/ 2323 batches | lr 0.01 | ms/batch 144.83 | loss  9.00 | ppl  8127.30
INFO:run:| epoch   1 |  1780/ 2323 batches | lr 0.01 | ms/batch 134.38 | loss  8.99 | ppl  8047.46
INFO:run:| epoch   1 |  1800/ 2323 batches | lr 0.01 | ms/batch 142.33 | loss  8.98 | ppl  7958.38
INFO:run:| epoch   1 |  1820/ 2323 batches | lr 0.01 | ms/batch 145.17 | loss  8.98 | ppl  7946.89
INFO:run:| epoch   1 |  1840/ 2323 batches | lr 0.01 | ms/batch 135.48 | loss  8.99 | ppl  7987.14
INFO:run:| epoch   1 |  1860/ 2323 batches | lr 0.01 | ms/batch 144.79 | loss  9.00 | ppl  8089.52
INFO:run:| epoch   1 |  1880/ 2323 batches | lr 0.01 | ms/batch 142.86 | loss  8.98 | ppl  7940.38
INFO:run:| epoch   1 |  1900/ 2323 batches | lr 0.01 | ms/batch 136.07 | loss  8.97 | ppl  7895.36
INFO:run:| epoch   1 |  1920/ 2323 batches | lr 0.01 | ms/batch 139.95 | loss  8.97 | ppl  7848.48
INFO:run:| epoch   1 |  1940/ 2323 batches | lr 0.01 | ms/batch 142.40 | loss  8.97 | ppl  7871.79
INFO:run:| epoch   1 |  1960/ 2323 batches | lr 0.01 | ms/batch 137.14 | loss  8.98 | ppl  7954.81
INFO:run:| epoch   1 |  1980/ 2323 batches | lr 0.01 | ms/batch 142.47 | loss  8.98 | ppl  7972.44
INFO:run:| epoch   1 |  2000/ 2323 batches | lr 0.01 | ms/batch 142.94 | loss  8.97 | ppl  7868.57
INFO:run:| epoch   1 |  2020/ 2323 batches | lr 0.01 | ms/batch 137.66 | loss  8.95 | ppl  7744.11
INFO:run:| epoch   1 |  2040/ 2323 batches | lr 0.01 | ms/batch 140.34 | loss  8.95 | ppl  7721.45
INFO:run:| epoch   1 |  2060/ 2323 batches | lr 0.01 | ms/batch 142.81 | loss  8.97 | ppl  7852.32
INFO:run:| epoch   1 |  2080/ 2323 batches | lr 0.01 | ms/batch 139.69 | loss  8.96 | ppl  7788.49
INFO:run:| epoch   1 |  2100/ 2323 batches | lr 0.01 | ms/batch 139.34 | loss  8.95 | ppl  7699.22
INFO:run:| epoch   1 |  2120/ 2323 batches | lr 0.01 | ms/batch 143.19 | loss  8.95 | ppl  7707.58
INFO:run:| epoch   1 |  2140/ 2323 batches | lr 0.01 | ms/batch 139.88 | loss  8.95 | ppl  7706.66
INFO:run:| epoch   1 |  2160/ 2323 batches | lr 0.01 | ms/batch 139.02 | loss  8.95 | ppl  7688.05
INFO:run:| epoch   1 |  2180/ 2323 batches | lr 0.01 | ms/batch 142.05 | loss  8.94 | ppl  7645.49
INFO:run:| epoch   1 |  2200/ 2323 batches | lr 0.01 | ms/batch 139.92 | loss  8.93 | ppl  7561.69
INFO:run:| epoch   1 |  2220/ 2323 batches | lr 0.01 | ms/batch 139.44 | loss  8.93 | ppl  7562.94
INFO:run:| epoch   1 |  2240/ 2323 batches | lr 0.01 | ms/batch 142.78 | loss  8.94 | ppl  7621.62
INFO:run:| epoch   1 |  2260/ 2323 batches | lr 0.01 | ms/batch 142.34 | loss  8.93 | ppl  7591.68
INFO:run:| epoch   1 |  2280/ 2323 batches | lr 0.01 | ms/batch 136.26 | loss  8.93 | ppl  7573.41
INFO:run:| epoch   1 |  2300/ 2323 batches | lr 0.01 | ms/batch 140.60 | loss  8.93 | ppl  7564.95
INFO:run:| epoch   1 |  2320/ 2323 batches | lr 0.01 | ms/batch 142.52 | loss  8.92 | ppl  7454.47
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| end of epoch   1 | time: 334.83s | valid loss  8.92 | valid ppl  7517.11
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| epoch   2 |    20/ 2323 batches | lr 0.01 | ms/batch 144.40 | loss  9.37 | ppl 11755.29
INFO:run:| epoch   2 |    40/ 2323 batches | lr 0.01 | ms/batch 143.29 | loss  8.93 | ppl  7527.34
INFO:run:| epoch   2 |    60/ 2323 batches | lr 0.01 | ms/batch 138.82 | loss  8.91 | ppl  7411.53
INFO:run:| epoch   2 |    80/ 2323 batches | lr 0.01 | ms/batch 139.06 | loss  8.92 | ppl  7463.52
INFO:run:| epoch   2 |   100/ 2323 batches | lr 0.01 | ms/batch 142.05 | loss  8.92 | ppl  7476.32
INFO:run:| epoch   2 |   120/ 2323 batches | lr 0.01 | ms/batch 140.20 | loss  8.91 | ppl  7409.40
INFO:run:| epoch   2 |   140/ 2323 batches | lr 0.01 | ms/batch 136.78 | loss  8.93 | ppl  7528.40
INFO:run:| epoch   2 |   160/ 2323 batches | lr 0.01 | ms/batch 138.79 | loss  8.91 | ppl  7399.66
INFO:run:| epoch   2 |   180/ 2323 batches | lr 0.01 | ms/batch 139.84 | loss  8.91 | ppl  7380.04
INFO:run:| epoch   2 |   200/ 2323 batches | lr 0.01 | ms/batch 133.88 | loss  8.91 | ppl  7387.39
INFO:run:| epoch   2 |   220/ 2323 batches | lr 0.01 | ms/batch 141.81 | loss  8.91 | ppl  7382.60
INFO:run:| epoch   2 |   240/ 2323 batches | lr 0.01 | ms/batch 143.99 | loss  8.90 | ppl  7314.50
INFO:run:| epoch   2 |   260/ 2323 batches | lr 0.01 | ms/batch 133.84 | loss  8.89 | ppl  7261.01
INFO:run:| epoch   2 |   280/ 2323 batches | lr 0.01 | ms/batch 140.88 | loss  8.89 | ppl  7227.50
INFO:run:| epoch   2 |   300/ 2323 batches | lr 0.01 | ms/batch 144.70 | loss  8.89 | ppl  7289.76
INFO:run:| epoch   2 |   320/ 2323 batches | lr 0.01 | ms/batch 136.16 | loss  8.89 | ppl  7245.76
INFO:run:| epoch   2 |   340/ 2323 batches | lr 0.01 | ms/batch 143.71 | loss  8.88 | ppl  7169.68
INFO:run:| epoch   2 |   360/ 2323 batches | lr 0.01 | ms/batch 142.67 | loss  8.87 | ppl  7133.81
INFO:run:| epoch   2 |   380/ 2323 batches | lr 0.01 | ms/batch 134.69 | loss  8.88 | ppl  7209.77
INFO:run:| epoch   2 |   400/ 2323 batches | lr 0.01 | ms/batch 142.01 | loss  8.88 | ppl  7152.68
INFO:run:| epoch   2 |   420/ 2323 batches | lr 0.01 | ms/batch 142.95 | loss  8.88 | ppl  7179.96
INFO:run:| epoch   2 |   440/ 2323 batches | lr 0.01 | ms/batch 133.50 | loss  8.88 | ppl  7219.64
INFO:run:| epoch   2 |   460/ 2323 batches | lr 0.01 | ms/batch 141.24 | loss  8.88 | ppl  7205.30
INFO:run:| epoch   2 |   480/ 2323 batches | lr 0.01 | ms/batch 142.93 | loss  8.88 | ppl  7170.77
INFO:run:| epoch   2 |   500/ 2323 batches | lr 0.01 | ms/batch 137.08 | loss  8.87 | ppl  7136.21
INFO:run:| epoch   2 |   520/ 2323 batches | lr 0.01 | ms/batch 140.14 | loss  8.86 | ppl  7076.14
INFO:run:| epoch   2 |   540/ 2323 batches | lr 0.01 | ms/batch 141.83 | loss  8.86 | ppl  7025.79
INFO:run:| epoch   2 |   560/ 2323 batches | lr 0.01 | ms/batch 137.80 | loss  8.84 | ppl  6907.58
INFO:run:| epoch   2 |   580/ 2323 batches | lr 0.01 | ms/batch 144.89 | loss  8.85 | ppl  6970.25
INFO:run:| epoch   2 |   600/ 2323 batches | lr 0.01 | ms/batch 144.24 | loss  8.85 | ppl  6994.72
INFO:run:| epoch   2 |   620/ 2323 batches | lr 0.01 | ms/batch 137.43 | loss  8.86 | ppl  7054.49
INFO:run:| epoch   2 |   640/ 2323 batches | lr 0.01 | ms/batch 139.01 | loss  8.85 | ppl  7007.64
INFO:run:| epoch   2 |   660/ 2323 batches | lr 0.01 | ms/batch 141.74 | loss  8.86 | ppl  7062.92
INFO:run:| epoch   2 |   680/ 2323 batches | lr 0.01 | ms/batch 136.83 | loss  8.84 | ppl  6937.65
INFO:run:| epoch   2 |   700/ 2323 batches | lr 0.01 | ms/batch 137.31 | loss  8.84 | ppl  6886.44
INFO:run:| epoch   2 |   720/ 2323 batches | lr 0.01 | ms/batch 141.15 | loss  8.85 | ppl  6975.29
INFO:run:| epoch   2 |   740/ 2323 batches | lr 0.01 | ms/batch 139.29 | loss  8.83 | ppl  6854.61
INFO:run:| epoch   2 |   760/ 2323 batches | lr 0.01 | ms/batch 139.95 | loss  8.83 | ppl  6830.45
INFO:run:| epoch   2 |   780/ 2323 batches | lr 0.01 | ms/batch 140.14 | loss  8.84 | ppl  6908.28
INFO:run:| epoch   2 |   800/ 2323 batches | lr 0.01 | ms/batch 140.24 | loss  8.85 | ppl  6944.67
INFO:run:| epoch   2 |   820/ 2323 batches | lr 0.01 | ms/batch 137.38 | loss  8.84 | ppl  6883.82
INFO:run:| epoch   2 |   840/ 2323 batches | lr 0.01 | ms/batch 141.99 | loss  8.82 | ppl  6785.32
INFO:run:| epoch   2 |   860/ 2323 batches | lr 0.01 | ms/batch 141.21 | loss  8.81 | ppl  6719.25
INFO:run:| epoch   2 |   880/ 2323 batches | lr 0.01 | ms/batch 134.49 | loss  8.81 | ppl  6697.90
INFO:run:| epoch   2 |   900/ 2323 batches | lr 0.01 | ms/batch 139.75 | loss  8.82 | ppl  6747.07
INFO:run:| epoch   2 |   920/ 2323 batches | lr 0.01 | ms/batch 143.39 | loss  8.82 | ppl  6789.77
INFO:run:| epoch   2 |   940/ 2323 batches | lr 0.01 | ms/batch 132.78 | loss  8.83 | ppl  6820.76
INFO:run:| epoch   2 |   960/ 2323 batches | lr 0.01 | ms/batch 139.99 | loss  8.83 | ppl  6807.92
INFO:run:| epoch   2 |   980/ 2323 batches | lr 0.01 | ms/batch 141.15 | loss  8.81 | ppl  6694.88
INFO:run:| epoch   2 |  1000/ 2323 batches | lr 0.01 | ms/batch 132.05 | loss  8.81 | ppl  6694.88
INFO:run:| epoch   2 |  1020/ 2323 batches | lr 0.01 | ms/batch 144.71 | loss  8.81 | ppl  6680.98
INFO:run:| epoch   2 |  1040/ 2323 batches | lr 0.01 | ms/batch 142.51 | loss  8.82 | ppl  6761.36
INFO:run:| epoch   2 |  1060/ 2323 batches | lr 0.01 | ms/batch 135.13 | loss  8.83 | ppl  6805.08
INFO:run:| epoch   2 |  1080/ 2323 batches | lr 0.01 | ms/batch 140.36 | loss  8.80 | ppl  6643.19
INFO:run:| epoch   2 |  1100/ 2323 batches | lr 0.01 | ms/batch 141.17 | loss  8.78 | ppl  6532.73
INFO:run:| epoch   2 |  1120/ 2323 batches | lr 0.01 | ms/batch 136.78 | loss  8.78 | ppl  6504.90
INFO:run:| epoch   2 |  1140/ 2323 batches | lr 0.01 | ms/batch 138.83 | loss  8.78 | ppl  6521.81
INFO:run:| epoch   2 |  1160/ 2323 batches | lr 0.01 | ms/batch 140.77 | loss  8.79 | ppl  6599.10
INFO:run:| epoch   2 |  1180/ 2323 batches | lr 0.01 | ms/batch 136.35 | loss  8.78 | ppl  6499.77
INFO:run:| epoch   2 |  1200/ 2323 batches | lr 0.01 | ms/batch 136.98 | loss  8.79 | ppl  6589.19
INFO:run:| epoch   2 |  1220/ 2323 batches | lr 0.01 | ms/batch 141.19 | loss  8.77 | ppl  6467.98
INFO:run:| epoch   2 |  1240/ 2323 batches | lr 0.01 | ms/batch 138.80 | loss  8.79 | ppl  6553.65
INFO:run:| epoch   2 |  1260/ 2323 batches | lr 0.01 | ms/batch 139.22 | loss  8.78 | ppl  6515.41
INFO:run:| epoch   2 |  1280/ 2323 batches | lr 0.01 | ms/batch 143.15 | loss  8.77 | ppl  6427.65
INFO:run:| epoch   2 |  1300/ 2323 batches | lr 0.01 | ms/batch 140.29 | loss  8.75 | ppl  6322.25
INFO:run:| epoch   2 |  1320/ 2323 batches | lr 0.01 | ms/batch 136.46 | loss  8.76 | ppl  6404.74
INFO:run:| epoch   2 |  1340/ 2323 batches | lr 0.01 | ms/batch 142.24 | loss  8.74 | ppl  6218.44
INFO:run:| epoch   2 |  1360/ 2323 batches | lr 0.01 | ms/batch 141.02 | loss  8.75 | ppl  6309.62
INFO:run:| epoch   2 |  1380/ 2323 batches | lr 0.01 | ms/batch 134.54 | loss  8.75 | ppl  6306.11
INFO:run:| epoch   2 |  1400/ 2323 batches | lr 0.01 | ms/batch 140.55 | loss  8.75 | ppl  6326.87
INFO:run:| epoch   2 |  1420/ 2323 batches | lr 0.01 | ms/batch 145.06 | loss  8.77 | ppl  6416.33
INFO:run:| epoch   2 |  1440/ 2323 batches | lr 0.01 | ms/batch 132.00 | loss  8.74 | ppl  6222.18
INFO:run:| epoch   2 |  1460/ 2323 batches | lr 0.01 | ms/batch 142.37 | loss  8.75 | ppl  6321.95
INFO:run:| epoch   2 |  1480/ 2323 batches | lr 0.01 | ms/batch 143.75 | loss  8.76 | ppl  6380.62
INFO:run:| epoch   2 |  1500/ 2323 batches | lr 0.01 | ms/batch 137.24 | loss  8.75 | ppl  6313.01
INFO:run:| epoch   2 |  1520/ 2323 batches | lr 0.01 | ms/batch 141.64 | loss  8.76 | ppl  6394.61
INFO:run:| epoch   2 |  1540/ 2323 batches | lr 0.01 | ms/batch 142.94 | loss  8.74 | ppl  6230.27
INFO:run:| epoch   2 |  1560/ 2323 batches | lr 0.01 | ms/batch 133.02 | loss  8.72 | ppl  6118.43
INFO:run:| epoch   2 |  1580/ 2323 batches | lr 0.01 | ms/batch 140.02 | loss  8.71 | ppl  6086.56
INFO:run:| epoch   2 |  1600/ 2323 batches | lr 0.01 | ms/batch 141.28 | loss  8.73 | ppl  6210.82
INFO:run:| epoch   2 |  1620/ 2323 batches | lr 0.01 | ms/batch 134.66 | loss  8.72 | ppl  6094.94
INFO:run:| epoch   2 |  1640/ 2323 batches | lr 0.01 | ms/batch 140.12 | loss  8.73 | ppl  6193.60
INFO:run:| epoch   2 |  1660/ 2323 batches | lr 0.01 | ms/batch 140.90 | loss  8.75 | ppl  6285.00
INFO:run:| epoch   2 |  1680/ 2323 batches | lr 0.01 | ms/batch 137.22 | loss  8.73 | ppl  6185.90
INFO:run:| epoch   2 |  1700/ 2323 batches | lr 0.01 | ms/batch 140.32 | loss  8.73 | ppl  6161.88
INFO:run:| epoch   2 |  1720/ 2323 batches | lr 0.01 | ms/batch 139.16 | loss  8.74 | ppl  6274.48
INFO:run:| epoch   2 |  1740/ 2323 batches | lr 0.01 | ms/batch 138.04 | loss  8.72 | ppl  6107.28
INFO:run:| epoch   2 |  1760/ 2323 batches | lr 0.01 | ms/batch 137.08 | loss  8.73 | ppl  6184.93
INFO:run:| epoch   2 |  1780/ 2323 batches | lr 0.01 | ms/batch 141.70 | loss  8.71 | ppl  6063.00
INFO:run:| epoch   2 |  1800/ 2323 batches | lr 0.01 | ms/batch 139.99 | loss  8.69 | ppl  5930.35
INFO:run:| epoch   2 |  1820/ 2323 batches | lr 0.01 | ms/batch 135.56 | loss  8.69 | ppl  5930.70
INFO:run:| epoch   2 |  1840/ 2323 batches | lr 0.01 | ms/batch 141.65 | loss  8.70 | ppl  6019.08
INFO:run:| epoch   2 |  1860/ 2323 batches | lr 0.01 | ms/batch 140.71 | loss  8.73 | ppl  6212.68
INFO:run:| epoch   2 |  1880/ 2323 batches | lr 0.01 | ms/batch 136.02 | loss  8.70 | ppl  5975.28
INFO:run:| epoch   2 |  1900/ 2323 batches | lr 0.01 | ms/batch 140.46 | loss  8.69 | ppl  5918.89
INFO:run:| epoch   2 |  1920/ 2323 batches | lr 0.01 | ms/batch 138.67 | loss  8.68 | ppl  5860.35
INFO:run:| epoch   2 |  1940/ 2323 batches | lr 0.01 | ms/batch 135.62 | loss  8.69 | ppl  5917.63
INFO:run:| epoch   2 |  1960/ 2323 batches | lr 0.01 | ms/batch 143.68 | loss  8.71 | ppl  6072.90
