INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-185950-00.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-185950-00.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170329-185950-00", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-185950-00.pt", 
  "data": "./data/penn", 
  "momentum": 0.5
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 98.00 | loss  7.98 | ppl  2928.82
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 92.91 | loss  6.89 | ppl   982.46
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 92.66 | loss  6.56 | ppl   707.64
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 92.48 | loss  6.50 | ppl   666.44
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 91.61 | loss  6.30 | ppl   545.32
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 92.85 | loss  6.07 | ppl   432.25
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 90.50 | loss  6.09 | ppl   441.72
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 90.57 | loss  5.97 | ppl   390.87
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 92.75 | loss  5.80 | ppl   329.80
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 91.90 | loss  5.91 | ppl   370.37
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 92.51 | loss  5.83 | ppl   340.69
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 92.39 | loss  5.86 | ppl   349.10
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 92.41 | loss  5.89 | ppl   362.00
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 91.46 | loss  5.85 | ppl   346.37
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 90.62 | loss  5.91 | ppl   367.86
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 92.25 | loss  5.86 | ppl   349.71
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 92.37 | loss  5.77 | ppl   320.76
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 92.17 | loss  5.69 | ppl   297.35
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 91.70 | loss  5.75 | ppl   314.60
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 91.94 | loss  5.71 | ppl   301.02
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 92.08 | loss  5.62 | ppl   275.59
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 91.62 | loss  5.69 | ppl   296.88
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 91.72 | loss  5.72 | ppl   304.25
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 92.70 | loss  5.76 | ppl   317.33
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 92.46 | loss  5.64 | ppl   282.78
INFO:run:| epoch   1 |   520/ 2323 batches | lr 20.00 | ms/batch 92.72 | loss  5.57 | ppl   263.16
INFO:run:| epoch   1 |   540/ 2323 batches | lr 20.00 | ms/batch 91.04 | loss  5.52 | ppl   250.39
INFO:run:| epoch   1 |   560/ 2323 batches | lr 20.00 | ms/batch 93.06 | loss  5.36 | ppl   212.95
INFO:run:| epoch   1 |   580/ 2323 batches | lr 20.00 | ms/batch 92.08 | loss  5.53 | ppl   251.40
INFO:run:| epoch   1 |   600/ 2323 batches | lr 20.00 | ms/batch 91.69 | loss  5.75 | ppl   313.81
