INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-185950-01.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-185950-01.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170329-185950-01", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-185950-01.pt", 
  "data": "./data/penn", 
  "momentum": 0.2
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 96.14 | loss  8.13 | ppl  3388.22
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 91.95 | loss  7.06 | ppl  1161.17
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 93.00 | loss  6.79 | ppl   888.38
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 92.95 | loss  6.65 | ppl   774.91
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 93.23 | loss  6.48 | ppl   650.50
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 92.43 | loss  6.25 | ppl   519.59
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 92.21 | loss  6.23 | ppl   506.15
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 92.77 | loss  6.11 | ppl   451.49
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 91.92 | loss  5.95 | ppl   382.58
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 92.57 | loss  6.04 | ppl   420.08
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 92.66 | loss  5.97 | ppl   392.52
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 92.48 | loss  5.98 | ppl   395.07
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 92.79 | loss  6.00 | ppl   402.24
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 91.38 | loss  5.93 | ppl   377.26
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 92.28 | loss  6.00 | ppl   405.18
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 91.19 | loss  5.95 | ppl   381.99
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 91.33 | loss  5.87 | ppl   354.08
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 92.73 | loss  5.78 | ppl   322.48
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 92.25 | loss  5.83 | ppl   341.52
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 92.15 | loss  5.77 | ppl   318.97
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 91.54 | loss  5.68 | ppl   292.67
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 92.76 | loss  5.76 | ppl   315.77
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 92.53 | loss  5.78 | ppl   322.79
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 93.47 | loss  5.83 | ppl   338.84
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 92.78 | loss  5.71 | ppl   302.51
INFO:run:| epoch   1 |   520/ 2323 batches | lr 20.00 | ms/batch 93.10 | loss  5.63 | ppl   278.08
INFO:run:| epoch   1 |   540/ 2323 batches | lr 20.00 | ms/batch 92.56 | loss  5.58 | ppl   266.05
INFO:run:| epoch   1 |   560/ 2323 batches | lr 20.00 | ms/batch 93.04 | loss  5.42 | ppl   225.24
INFO:run:| epoch   1 |   580/ 2323 batches | lr 20.00 | ms/batch 92.41 | loss  5.58 | ppl   266.04
INFO:run:| epoch   1 |   600/ 2323 batches | lr 20.00 | ms/batch 92.73 | loss  5.79 | ppl   327.58
INFO:run:| epoch   1 |   620/ 2323 batches | lr 20.00 | ms/batch 92.58 | loss  5.84 | ppl   345.39
INFO:run:| epoch   1 |   640/ 2323 batches | lr 20.00 | ms/batch 92.93 | loss  5.46 | ppl   235.84
INFO:run:| epoch   1 |   660/ 2323 batches | lr 20.00 | ms/batch 91.81 | loss  5.56 | ppl   259.42
INFO:run:| epoch   1 |   680/ 2323 batches | lr 20.00 | ms/batch 92.95 | loss  5.53 | ppl   252.02
INFO:run:| epoch   1 |   700/ 2323 batches | lr 20.00 | ms/batch 92.27 | loss  5.62 | ppl   274.60
INFO:run:| epoch   1 |   720/ 2323 batches | lr 20.00 | ms/batch 91.20 | loss  5.49 | ppl   243.33
INFO:run:| epoch   1 |   740/ 2323 batches | lr 20.00 | ms/batch 92.12 | loss  5.61 | ppl   273.07
INFO:run:| epoch   1 |   760/ 2323 batches | lr 20.00 | ms/batch 92.22 | loss  5.54 | ppl   254.32
INFO:run:| epoch   1 |   780/ 2323 batches | lr 20.00 | ms/batch 91.28 | loss  5.49 | ppl   243.12
INFO:run:| epoch   1 |   800/ 2323 batches | lr 20.00 | ms/batch 91.82 | loss  5.53 | ppl   252.75
INFO:run:| epoch   1 |   820/ 2323 batches | lr 20.00 | ms/batch 91.89 | loss  5.58 | ppl   264.70
INFO:run:| epoch   1 |   840/ 2323 batches | lr 20.00 | ms/batch 92.44 | loss  5.40 | ppl   220.73
INFO:run:| epoch   1 |   860/ 2323 batches | lr 20.00 | ms/batch 90.87 | loss  5.47 | ppl   238.55
INFO:run:| epoch   1 |   880/ 2323 batches | lr 20.00 | ms/batch 92.94 | loss  5.64 | ppl   280.77
INFO:run:| epoch   1 |   900/ 2323 batches | lr 20.00 | ms/batch 92.84 | loss  5.52 | ppl   249.33
INFO:run:| epoch   1 |   920/ 2323 batches | lr 20.00 | ms/batch 92.10 | loss  5.42 | ppl   226.23
INFO:run:| epoch   1 |   940/ 2323 batches | lr 20.00 | ms/batch 92.00 | loss  5.55 | ppl   256.03
INFO:run:| epoch   1 |   960/ 2323 batches | lr 20.00 | ms/batch 91.90 | loss  5.55 | ppl   256.05
INFO:run:| epoch   1 |   980/ 2323 batches | lr 20.00 | ms/batch 91.67 | loss  5.40 | ppl   222.17
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 20.00 | ms/batch 93.18 | loss  5.33 | ppl   205.43
INFO:run:| epoch   1 |  1020/ 2323 batches | lr 20.00 | ms/batch 91.15 | loss  5.44 | ppl   231.59
INFO:run:| epoch   1 |  1040/ 2323 batches | lr 20.00 | ms/batch 91.80 | loss  5.62 | ppl   275.08
INFO:run:| epoch   1 |  1060/ 2323 batches | lr 20.00 | ms/batch 93.81 | loss  5.59 | ppl   268.43
INFO:run:| epoch   1 |  1080/ 2323 batches | lr 20.00 | ms/batch 92.43 | loss  5.56 | ppl   258.68
INFO:run:| epoch   1 |  1100/ 2323 batches | lr 20.00 | ms/batch 92.59 | loss  5.42 | ppl   224.86
INFO:run:| epoch   1 |  1120/ 2323 batches | lr 20.00 | ms/batch 91.66 | loss  5.50 | ppl   243.80
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 20.00 | ms/batch 92.55 | loss  5.38 | ppl   216.47
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 20.00 | ms/batch 92.40 | loss  5.39 | ppl   218.72
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 20.00 | ms/batch 91.68 | loss  5.14 | ppl   171.52
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 20.00 | ms/batch 91.43 | loss  5.41 | ppl   222.64
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 20.00 | ms/batch 92.28 | loss  5.30 | ppl   199.54
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 20.00 | ms/batch 91.58 | loss  5.45 | ppl   232.67
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 20.00 | ms/batch 92.07 | loss  5.35 | ppl   211.47
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 20.00 | ms/batch 92.00 | loss  5.18 | ppl   178.17
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 20.00 | ms/batch 91.81 | loss  5.33 | ppl   205.63
INFO:run:| epoch   1 |  1320/ 2323 batches | lr 20.00 | ms/batch 92.22 | loss  5.32 | ppl   204.92
INFO:run:| epoch   1 |  1340/ 2323 batches | lr 20.00 | ms/batch 91.78 | loss  5.18 | ppl   177.33
INFO:run:| epoch   1 |  1360/ 2323 batches | lr 20.00 | ms/batch 92.50 | loss  5.29 | ppl   197.50
INFO:run:| epoch   1 |  1380/ 2323 batches | lr 20.00 | ms/batch 92.41 | loss  5.30 | ppl   200.53
INFO:run:| epoch   1 |  1400/ 2323 batches | lr 20.00 | ms/batch 92.77 | loss  5.37 | ppl   213.97
INFO:run:| epoch   1 |  1420/ 2323 batches | lr 20.00 | ms/batch 92.01 | loss  5.36 | ppl   212.83
INFO:run:| epoch   1 |  1440/ 2323 batches | lr 20.00 | ms/batch 92.10 | loss  5.19 | ppl   179.21
INFO:run:| epoch   1 |  1460/ 2323 batches | lr 20.00 | ms/batch 91.35 | loss  5.26 | ppl   191.76
INFO:run:| epoch   1 |  1480/ 2323 batches | lr 20.00 | ms/batch 92.18 | loss  5.39 | ppl   218.17
INFO:run:| epoch   1 |  1500/ 2323 batches | lr 20.00 | ms/batch 92.13 | loss  5.29 | ppl   198.01
INFO:run:| epoch   1 |  1520/ 2323 batches | lr 20.00 | ms/batch 92.32 | loss  5.26 | ppl   193.07
INFO:run:| epoch   1 |  1540/ 2323 batches | lr 20.00 | ms/batch 92.17 | loss  5.16 | ppl   173.34
INFO:run:| epoch   1 |  1560/ 2323 batches | lr 20.00 | ms/batch 92.45 | loss  5.46 | ppl   235.46
