INFO:run:CONFIGURATION: {
  "nlayers": 3, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170327-103500-02.txt", 
  "epochs": 20, 
  "logfile": "logs/20170327-103500-02.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170327-103500-02", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170327-103500-02.pt", 
  "data": "./data/penn"
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 120.37 | loss  8.22 | ppl  3705.66
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 115.58 | loss  7.19 | ppl  1323.36
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 115.06 | loss  6.96 | ppl  1057.33
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 113.54 | loss  6.92 | ppl  1016.71
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 112.68 | loss  6.87 | ppl   965.03
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 113.98 | loss  6.74 | ppl   848.24
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 113.65 | loss  6.78 | ppl   882.82
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 113.92 | loss  6.72 | ppl   829.86
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 114.44 | loss  6.65 | ppl   770.70
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 114.63 | loss  6.71 | ppl   817.31
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 114.40 | loss  6.63 | ppl   759.63
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 114.56 | loss  6.61 | ppl   740.39
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 113.63 | loss  6.57 | ppl   710.54
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 113.75 | loss  6.52 | ppl   680.60
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 114.31 | loss  6.55 | ppl   702.15
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 113.57 | loss  6.52 | ppl   675.79
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 113.10 | loss  6.45 | ppl   635.59
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 113.73 | loss  6.37 | ppl   584.55
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 112.80 | loss  6.41 | ppl   608.18
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 113.52 | loss  6.36 | ppl   575.76
