INFO:run:CONFIGURATION: {
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170327-103500-00.txt", 
  "epochs": 20, 
  "logfile": "logs/20170327-103500-00.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170327-103500-00", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170327-103500-00.pt", 
  "data": "./data/penn"
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 100.37 | loss  8.22 | ppl  3697.51
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 94.45 | loss  7.14 | ppl  1265.40
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 94.85 | loss  6.86 | ppl   952.88
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 94.04 | loss  6.77 | ppl   871.73
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 94.35 | loss  6.59 | ppl   727.37
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 94.61 | loss  6.36 | ppl   580.38
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 94.46 | loss  6.37 | ppl   581.96
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 93.73 | loss  6.23 | ppl   508.44
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 93.63 | loss  6.06 | ppl   427.18
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 90.79 | loss  6.19 | ppl   488.83
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 87.64 | loss  6.06 | ppl   430.44
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 86.31 | loss  6.07 | ppl   434.66
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 86.05 | loss  6.10 | ppl   444.60
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 85.26 | loss  6.02 | ppl   410.13
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 83.26 | loss  6.06 | ppl   430.40
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 95.94 | loss  6.03 | ppl   414.56
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 94.93 | loss  5.94 | ppl   380.16
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 94.79 | loss  5.85 | ppl   348.13
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 95.81 | loss  5.89 | ppl   361.29
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 94.94 | loss  5.85 | ppl   346.61
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 95.13 | loss  5.76 | ppl   318.45
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 95.17 | loss  5.83 | ppl   340.27
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 94.59 | loss  5.85 | ppl   348.39
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 95.09 | loss  5.88 | ppl   358.86
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 94.70 | loss  5.78 | ppl   322.84
