INFO:run:CONFIGURATION: {
  "weight_decay": 0, 
  "nlayers": 1, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170329-185934-02.txt", 
  "epochs": 20, 
  "logfile": "logs/20170329-185934-02.txt", 
  "seed": 1111, 
  "lr": 1, 
  "log_interval": 20, 
  "experiment_id": "20170329-185934-02", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170329-185934-02.pt", 
  "data": "./data/penn", 
  "momentum": 0
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 1.00 | ms/batch 94.03 | loss  9.54 | ppl 13935.11
INFO:run:| epoch   1 |  1140/ 2323 batches | lr 1.00 | ms/batch 90.71 | loss  6.46 | ppl   639.27
INFO:run:| epoch   1 |  1160/ 2323 batches | lr 1.00 | ms/batch 89.95 | loss  6.47 | ppl   644.96
INFO:run:| epoch   1 |  1180/ 2323 batches | lr 1.00 | ms/batch 89.42 | loss  6.34 | ppl   565.95
INFO:run:| epoch   1 |  1200/ 2323 batches | lr 1.00 | ms/batch 89.89 | loss  6.47 | ppl   646.78
INFO:run:| epoch   1 |  1220/ 2323 batches | lr 1.00 | ms/batch 89.96 | loss  6.39 | ppl   594.39
INFO:run:| epoch   1 |  1240/ 2323 batches | lr 1.00 | ms/batch 89.80 | loss  6.48 | ppl   651.00
INFO:run:| epoch   1 |  1260/ 2323 batches | lr 1.00 | ms/batch 89.51 | loss  6.41 | ppl   608.86
INFO:run:| epoch   1 |  1280/ 2323 batches | lr 1.00 | ms/batch 90.87 | loss  6.31 | ppl   550.60
INFO:run:| epoch   1 |  1300/ 2323 batches | lr 1.00 | ms/batch 90.92 | loss  6.31 | ppl   552.76
INFO:run:| epoch   1 |  1320/ 2323 batches | lr 1.00 | ms/batch 89.33 | loss  6.36 | ppl   580.82
INFO:run:| epoch   1 |  1340/ 2323 batches | lr 1.00 | ms/batch 89.48 | loss  6.25 | ppl   518.42
INFO:run:| epoch   1 |  1360/ 2323 batches | lr 1.00 | ms/batch 90.02 | loss  6.35 | ppl   574.81
INFO:run:| epoch   1 |  1380/ 2323 batches | lr 1.00 | ms/batch 90.35 | loss  6.30 | ppl   544.51
INFO:run:| epoch   1 |  1400/ 2323 batches | lr 1.00 | ms/batch 89.67 | loss  6.34 | ppl   566.04
INFO:run:| epoch   1 |  1420/ 2323 batches | lr 1.00 | ms/batch 89.74 | loss  6.37 | ppl   586.08
INFO:run:| epoch   1 |  1440/ 2323 batches | lr 1.00 | ms/batch 90.52 | loss  6.27 | ppl   527.90
INFO:run:| epoch   1 |  1460/ 2323 batches | lr 1.00 | ms/batch 90.62 | loss  6.30 | ppl   545.17
INFO:run:| epoch   1 |  1480/ 2323 batches | lr 1.00 | ms/batch 89.50 | loss  6.40 | ppl   602.56
INFO:run:| epoch   1 |  1500/ 2323 batches | lr 1.00 | ms/batch 89.36 | loss  6.33 | ppl   559.69
INFO:run:| epoch   1 |  1520/ 2323 batches | lr 1.00 | ms/batch 90.82 | loss  6.33 | ppl   563.09
INFO:run:| epoch   1 |  1540/ 2323 batches | lr 1.00 | ms/batch 90.46 | loss  6.20 | ppl   492.85
INFO:run:| epoch   1 |  1560/ 2323 batches | lr 1.00 | ms/batch 90.15 | loss  6.36 | ppl   576.16
INFO:run:| epoch   1 |  1580/ 2323 batches | lr 1.00 | ms/batch 89.19 | loss  6.27 | ppl   526.49
INFO:run:| epoch   1 |  1600/ 2323 batches | lr 1.00 | ms/batch 90.11 | loss  6.35 | ppl   574.59
INFO:run:| epoch   1 |  1620/ 2323 batches | lr 1.00 | ms/batch 90.53 | loss  6.22 | ppl   504.03
INFO:run:| epoch   1 |  1640/ 2323 batches | lr 1.00 | ms/batch 89.69 | loss  6.36 | ppl   579.23
INFO:run:| epoch   1 |  1660/ 2323 batches | lr 1.00 | ms/batch 89.41 | loss  6.31 | ppl   552.16
INFO:run:| epoch   1 |  1680/ 2323 batches | lr 1.00 | ms/batch 90.12 | loss  6.34 | ppl   567.18
INFO:run:| epoch   1 |  1700/ 2323 batches | lr 1.00 | ms/batch 90.01 | loss  6.27 | ppl   527.05
INFO:run:| epoch   1 |  1720/ 2323 batches | lr 1.00 | ms/batch 90.41 | loss  6.29 | ppl   537.25
INFO:run:| epoch   1 |  1740/ 2323 batches | lr 1.00 | ms/batch 89.99 | loss  6.17 | ppl   480.15
INFO:run:| epoch   1 |  1760/ 2323 batches | lr 1.00 | ms/batch 89.68 | loss  6.29 | ppl   541.33
INFO:run:| epoch   1 |  1780/ 2323 batches | lr 1.00 | ms/batch 91.14 | loss  6.25 | ppl   518.31
INFO:run:| epoch   1 |  1800/ 2323 batches | lr 1.00 | ms/batch 90.03 | loss  6.26 | ppl   523.76
INFO:run:| epoch   1 |  1820/ 2323 batches | lr 1.00 | ms/batch 90.33 | loss  6.16 | ppl   471.48
INFO:run:| epoch   1 |  1840/ 2323 batches | lr 1.00 | ms/batch 89.34 | loss  6.18 | ppl   484.93
INFO:run:| epoch   1 |  1860/ 2323 batches | lr 1.00 | ms/batch 89.92 | loss  6.28 | ppl   534.92
INFO:run:| epoch   1 |  1880/ 2323 batches | lr 1.00 | ms/batch 90.85 | loss  6.12 | ppl   455.10
INFO:run:| epoch   1 |  1900/ 2323 batches | lr 1.00 | ms/batch 89.84 | loss  6.14 | ppl   465.56
INFO:run:| epoch   1 |  1920/ 2323 batches | lr 1.00 | ms/batch 90.26 | loss  6.19 | ppl   487.94
INFO:run:| epoch   1 |  1940/ 2323 batches | lr 1.00 | ms/batch 90.10 | loss  6.28 | ppl   534.33
INFO:run:| epoch   1 |  1960/ 2323 batches | lr 1.00 | ms/batch 90.51 | loss  6.30 | ppl   544.52
INFO:run:| epoch   1 |  1980/ 2323 batches | lr 1.00 | ms/batch 89.62 | loss  6.25 | ppl   516.06
INFO:run:| epoch   1 |  2000/ 2323 batches | lr 1.00 | ms/batch 89.50 | loss  6.29 | ppl   538.86
INFO:run:| epoch   1 |  2020/ 2323 batches | lr 1.00 | ms/batch 89.72 | loss  6.10 | ppl   444.70
INFO:run:| epoch   1 |  2040/ 2323 batches | lr 1.00 | ms/batch 89.85 | loss  6.16 | ppl   475.28
INFO:run:| epoch   1 |  2060/ 2323 batches | lr 1.00 | ms/batch 89.87 | loss  6.19 | ppl   486.55
INFO:run:| epoch   1 |  2080/ 2323 batches | lr 1.00 | ms/batch 90.52 | loss  6.08 | ppl   437.47
INFO:run:| epoch   1 |  2100/ 2323 batches | lr 1.00 | ms/batch 90.10 | loss  6.00 | ppl   403.32
INFO:run:| epoch   1 |  2120/ 2323 batches | lr 1.00 | ms/batch 89.37 | loss  5.98 | ppl   395.68
INFO:run:| epoch   1 |  2140/ 2323 batches | lr 1.00 | ms/batch 90.39 | loss  6.07 | ppl   433.20
INFO:run:| epoch   1 |  2160/ 2323 batches | lr 1.00 | ms/batch 90.35 | loss  6.14 | ppl   462.17
INFO:run:| epoch   1 |  2180/ 2323 batches | lr 1.00 | ms/batch 90.55 | loss  6.13 | ppl   461.10
INFO:run:| epoch   1 |  2200/ 2323 batches | lr 1.00 | ms/batch 89.94 | loss  6.00 | ppl   404.44
INFO:run:| epoch   1 |  2220/ 2323 batches | lr 1.00 | ms/batch 89.92 | loss  6.06 | ppl   430.22
INFO:run:| epoch   1 |  2240/ 2323 batches | lr 1.00 | ms/batch 90.10 | loss  6.09 | ppl   442.76
INFO:run:| epoch   1 |  2260/ 2323 batches | lr 1.00 | ms/batch 90.81 | loss  6.22 | ppl   504.86
INFO:run:| epoch   1 |  2280/ 2323 batches | lr 1.00 | ms/batch 90.29 | loss  6.23 | ppl   509.48
INFO:run:| epoch   1 |  2300/ 2323 batches | lr 1.00 | ms/batch 90.22 | loss  6.18 | ppl   482.38
INFO:run:| epoch   1 |  2320/ 2323 batches | lr 1.00 | ms/batch 89.95 | loss  6.14 | ppl   465.33
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| end of epoch   1 | time: 213.90s | valid loss  6.12 | valid ppl   454.82
INFO:run:-----------------------------------------------------------------------------------------
INFO:run:| epoch   2 |    20/ 2323 batches | lr 1.00 | ms/batch 93.47 | loss  6.60 | ppl   734.60
INFO:run:| epoch   2 |    40/ 2323 batches | lr 1.00 | ms/batch 89.52 | loss  6.18 | ppl   483.46
INFO:run:| epoch   2 |    60/ 2323 batches | lr 1.00 | ms/batch 89.44 | loss  6.10 | ppl   443.70
INFO:run:| epoch   2 |    80/ 2323 batches | lr 1.00 | ms/batch 90.44 | loss  6.09 | ppl   439.46
INFO:run:| epoch   2 |   100/ 2323 batches | lr 1.00 | ms/batch 88.56 | loss  6.08 | ppl   438.11
INFO:run:| epoch   2 |   120/ 2323 batches | lr 1.00 | ms/batch 88.25 | loss  5.98 | ppl   394.68
INFO:run:| epoch   2 |   140/ 2323 batches | lr 1.00 | ms/batch 90.58 | loss  6.04 | ppl   418.55
INFO:run:| epoch   2 |   160/ 2323 batches | lr 1.00 | ms/batch 89.98 | loss  5.98 | ppl   397.27
INFO:run:| epoch   2 |   180/ 2323 batches | lr 1.00 | ms/batch 89.87 | loss  5.90 | ppl   366.72
INFO:run:| epoch   2 |   200/ 2323 batches | lr 1.00 | ms/batch 89.11 | loss  6.05 | ppl   424.37
INFO:run:| epoch   2 |   220/ 2323 batches | lr 1.00 | ms/batch 89.35 | loss  6.00 | ppl   405.21
INFO:run:| epoch   2 |   240/ 2323 batches | lr 1.00 | ms/batch 89.77 | loss  6.09 | ppl   440.23
INFO:run:| epoch   2 |   260/ 2323 batches | lr 1.00 | ms/batch 89.67 | loss  6.11 | ppl   450.91
INFO:run:| epoch   2 |   280/ 2323 batches | lr 1.00 | ms/batch 89.85 | loss  6.07 | ppl   432.71
INFO:run:| epoch   2 |   300/ 2323 batches | lr 1.00 | ms/batch 89.71 | loss  6.14 | ppl   465.81
INFO:run:| epoch   2 |   320/ 2323 batches | lr 1.00 | ms/batch 90.29 | loss  6.15 | ppl   470.70
INFO:run:| epoch   2 |   340/ 2323 batches | lr 1.00 | ms/batch 90.12 | loss  6.07 | ppl   431.07
INFO:run:| epoch   2 |   360/ 2323 batches | lr 1.00 | ms/batch 89.76 | loss  6.04 | ppl   418.67
INFO:run:| epoch   2 |   380/ 2323 batches | lr 1.00 | ms/batch 89.54 | loss  6.09 | ppl   441.33
INFO:run:| epoch   2 |   400/ 2323 batches | lr 1.00 | ms/batch 89.98 | loss  6.05 | ppl   422.84
INFO:run:| epoch   2 |   420/ 2323 batches | lr 1.00 | ms/batch 90.15 | loss  6.00 | ppl   402.15
INFO:run:| epoch   2 |   440/ 2323 batches | lr 1.00 | ms/batch 89.77 | loss  6.10 | ppl   447.74
INFO:run:| epoch   2 |   460/ 2323 batches | lr 1.00 | ms/batch 89.94 | loss  6.15 | ppl   467.89
INFO:run:| epoch   2 |   480/ 2323 batches | lr 1.00 | ms/batch 90.18 | loss  6.15 | ppl   467.11
INFO:run:| epoch   2 |   500/ 2323 batches | lr 1.00 | ms/batch 90.66 | loss  6.05 | ppl   422.23
INFO:run:| epoch   2 |   520/ 2323 batches | lr 1.00 | ms/batch 89.29 | loss  5.97 | ppl   392.54
INFO:run:| epoch   2 |   540/ 2323 batches | lr 1.00 | ms/batch 89.85 | loss  5.93 | ppl   374.82
INFO:run:| epoch   2 |   560/ 2323 batches | lr 1.00 | ms/batch 89.72 | loss  5.81 | ppl   333.82
INFO:run:| epoch   2 |   580/ 2323 batches | lr 1.00 | ms/batch 90.01 | loss  5.97 | ppl   391.25
INFO:run:| epoch   2 |   600/ 2323 batches | lr 1.00 | ms/batch 90.24 | loss  6.14 | ppl   463.32
INFO:run:| epoch   2 |   620/ 2323 batches | lr 1.00 | ms/batch 89.44 | loss  6.22 | ppl   504.02
INFO:run:| epoch   2 |   640/ 2323 batches | lr 1.00 | ms/batch 89.63 | loss  5.95 | ppl   382.34
INFO:run:| epoch   2 |   660/ 2323 batches | lr 1.00 | ms/batch 90.16 | loss  6.05 | ppl   422.12
INFO:run:| epoch   2 |   680/ 2323 batches | lr 1.00 | ms/batch 90.44 | loss  6.00 | ppl   403.35
INFO:run:| epoch   2 |   700/ 2323 batches | lr 1.00 | ms/batch 90.30 | loss  6.04 | ppl   420.53
INFO:run:| epoch   2 |   720/ 2323 batches | lr 1.00 | ms/batch 89.58 | loss  6.01 | ppl   407.31
INFO:run:| epoch   2 |   740/ 2323 batches | lr 1.00 | ms/batch 90.27 | loss  6.07 | ppl   434.52
INFO:run:| epoch   2 |   760/ 2323 batches | lr 1.00 | ms/batch 90.24 | loss  5.99 | ppl   397.59
INFO:run:| epoch   2 |   780/ 2323 batches | lr 1.00 | ms/batch 89.87 | loss  5.97 | ppl   392.72
INFO:run:| epoch   2 |   800/ 2323 batches | lr 1.00 | ms/batch 90.36 | loss  6.00 | ppl   403.16
INFO:run:| epoch   2 |   820/ 2323 batches | lr 1.00 | ms/batch 90.16 | loss  6.06 | ppl   427.00
INFO:run:| epoch   2 |   840/ 2323 batches | lr 1.00 | ms/batch 88.91 | loss  5.91 | ppl   369.57
INFO:run:| epoch   2 |   860/ 2323 batches | lr 1.00 | ms/batch 90.05 | loss  5.95 | ppl   384.27
INFO:run:| epoch   2 |   880/ 2323 batches | lr 1.00 | ms/batch 90.20 | loss  6.09 | ppl   440.95
INFO:run:| epoch   2 |   900/ 2323 batches | lr 1.00 | ms/batch 90.53 | loss  5.99 | ppl   397.51
INFO:run:| epoch   2 |   920/ 2323 batches | lr 1.00 | ms/batch 89.36 | loss  5.92 | ppl   372.34
INFO:run:| epoch   2 |   940/ 2323 batches | lr 1.00 | ms/batch 89.88 | loss  6.04 | ppl   418.61
INFO:run:| epoch   2 |   960/ 2323 batches | lr 1.00 | ms/batch 89.26 | loss  6.05 | ppl   425.29
INFO:run:| epoch   2 |   980/ 2323 batches | lr 1.00 | ms/batch 90.19 | loss  5.92 | ppl   373.16
INFO:run:| epoch   2 |  1000/ 2323 batches | lr 1.00 | ms/batch 89.97 | loss  5.88 | ppl   358.97
INFO:run:| epoch   2 |  1020/ 2323 batches | lr 1.00 | ms/batch 89.49 | loss  6.00 | ppl   403.40
INFO:run:| epoch   2 |  1040/ 2323 batches | lr 1.00 | ms/batch 89.83 | loss  6.12 | ppl   456.90
INFO:run:| epoch   2 |  1060/ 2323 batches | lr 1.00 | ms/batch 89.79 | loss  6.13 | ppl   461.35
INFO:run:| epoch   2 |  1080/ 2323 batches | lr 1.00 | ms/batch 90.33 | loss  6.05 | ppl   425.63
INFO:run:| epoch   2 |  1100/ 2323 batches | lr 1.00 | ms/batch 90.21 | loss  5.94 | ppl   381.76
INFO:run:| epoch   2 |  1120/ 2323 batches | lr 1.00 | ms/batch 89.45 | loss  6.01 | ppl   407.76
INFO:run:| epoch   2 |  1140/ 2323 batches | lr 1.00 | ms/batch 90.10 | loss  5.92 | ppl   373.45
INFO:run:| epoch   2 |  1160/ 2323 batches | lr 1.00 | ms/batch 89.66 | loss  5.94 | ppl   380.90
INFO:run:| epoch   2 |  1180/ 2323 batches | lr 1.00 | ms/batch 89.74 | loss  5.76 | ppl   316.34
INFO:run:| epoch   2 |  1200/ 2323 batches | lr 1.00 | ms/batch 90.28 | loss  5.98 | ppl   395.14
INFO:run:| epoch   2 |  1220/ 2323 batches | lr 1.00 | ms/batch 90.52 | loss  5.87 | ppl   354.58
INFO:run:| epoch   2 |  1240/ 2323 batches | lr 1.00 | ms/batch 89.44 | loss  5.98 | ppl   395.86
INFO:run:| epoch   2 |  1260/ 2323 batches | lr 1.00 | ms/batch 88.96 | loss  5.90 | ppl   366.76
INFO:run:| epoch   2 |  1280/ 2323 batches | lr 1.00 | ms/batch 89.64 | loss  5.78 | ppl   324.78
INFO:run:| epoch   2 |  1300/ 2323 batches | lr 1.00 | ms/batch 89.71 | loss  5.83 | ppl   340.76
INFO:run:| epoch   2 |  1320/ 2323 batches | lr 1.00 | ms/batch 90.15 | loss  5.87 | ppl   356.02
INFO:run:| epoch   2 |  1340/ 2323 batches | lr 1.00 | ms/batch 90.00 | loss  5.73 | ppl   308.16
INFO:run:| epoch   2 |  1360/ 2323 batches | lr 1.00 | ms/batch 89.89 | loss  5.87 | ppl   352.82
INFO:run:| epoch   2 |  1380/ 2323 batches | lr 1.00 | ms/batch 90.50 | loss  5.83 | ppl   339.84
INFO:run:| epoch   2 |  1400/ 2323 batches | lr 1.00 | ms/batch 88.95 | loss  5.89 | ppl   362.54
INFO:run:| epoch   2 |  1420/ 2323 batches | lr 1.00 | ms/batch 90.17 | loss  5.91 | ppl   369.17
INFO:run:| epoch   2 |  1440/ 2323 batches | lr 1.00 | ms/batch 88.71 | loss  5.77 | ppl   321.48
INFO:run:| epoch   2 |  1460/ 2323 batches | lr 1.00 | ms/batch 90.75 | loss  5.84 | ppl   343.91
INFO:run:| epoch   2 |  1480/ 2323 batches | lr 1.00 | ms/batch 89.78 | loss  5.95 | ppl   382.97
INFO:run:| epoch   2 |  1500/ 2323 batches | lr 1.00 | ms/batch 89.97 | loss  5.85 | ppl   348.72
INFO:run:| epoch   2 |  1520/ 2323 batches | lr 1.00 | ms/batch 90.46 | loss  5.86 | ppl   351.43
INFO:run:| epoch   2 |  1540/ 2323 batches | lr 1.00 | ms/batch 90.38 | loss  5.74 | ppl   310.10
INFO:run:| epoch   2 |  1560/ 2323 batches | lr 1.00 | ms/batch 91.47 | loss  5.94 | ppl   380.02
INFO:run:| epoch   2 |  1580/ 2323 batches | lr 1.00 | ms/batch 89.77 | loss  5.85 | ppl   348.64
INFO:run:| epoch   2 |  1600/ 2323 batches | lr 1.00 | ms/batch 90.65 | loss  5.95 | ppl   385.55
INFO:run:| epoch   2 |  1620/ 2323 batches | lr 1.00 | ms/batch 89.46 | loss  5.79 | ppl   327.92
INFO:run:| epoch   2 |  1640/ 2323 batches | lr 1.00 | ms/batch 91.29 | loss  5.98 | ppl   394.34
INFO:run:| epoch   2 |  1660/ 2323 batches | lr 1.00 | ms/batch 91.30 | loss  5.90 | ppl   364.66
INFO:run:| epoch   2 |  1680/ 2323 batches | lr 1.00 | ms/batch 90.03 | loss  5.95 | ppl   382.91
INFO:run:| epoch   2 |  1700/ 2323 batches | lr 1.00 | ms/batch 90.37 | loss  5.86 | ppl   350.59
INFO:run:| epoch   2 |  1720/ 2323 batches | lr 1.00 | ms/batch 90.57 | loss  5.89 | ppl   360.54
INFO:run:| epoch   2 |  1740/ 2323 batches | lr 1.00 | ms/batch 90.49 | loss  5.76 | ppl   317.22
INFO:run:| epoch   2 |  1760/ 2323 batches | lr 1.00 | ms/batch 90.30 | loss  5.89 | ppl   359.68
INFO:run:| epoch   2 |  1780/ 2323 batches | lr 1.00 | ms/batch 90.09 | loss  5.87 | ppl   353.58
INFO:run:| epoch   2 |  1800/ 2323 batches | lr 1.00 | ms/batch 90.30 | loss  5.89 | ppl   361.53
INFO:run:| epoch   2 |  1820/ 2323 batches | lr 1.00 | ms/batch 90.27 | loss  5.75 | ppl   314.69
INFO:run:| epoch   2 |  1840/ 2323 batches | lr 1.00 | ms/batch 90.23 | loss  5.76 | ppl   318.11
INFO:run:| epoch   2 |  1860/ 2323 batches | lr 1.00 | ms/batch 89.62 | loss  5.87 | ppl   353.15
INFO:run:| epoch   2 |  1880/ 2323 batches | lr 1.00 | ms/batch 89.36 | loss  5.65 | ppl   285.31
INFO:run:| epoch   2 |  1900/ 2323 batches | lr 1.00 | ms/batch 91.44 | loss  5.72 | ppl   304.88
INFO:run:| epoch   2 |  1920/ 2323 batches | lr 1.00 | ms/batch 90.85 | loss  5.83 | ppl   340.66
INFO:run:| epoch   2 |  1940/ 2323 batches | lr 1.00 | ms/batch 89.50 | loss  5.91 | ppl   369.47
INFO:run:| epoch   2 |  1960/ 2323 batches | lr 1.00 | ms/batch 89.81 | loss  5.92 | ppl   373.66
INFO:run:| epoch   2 |  1980/ 2323 batches | lr 1.00 | ms/batch 90.57 | loss  5.85 | ppl   346.41
INFO:run:| epoch   2 |  2000/ 2323 batches | lr 1.00 | ms/batch 90.20 | loss  5.92 | ppl   373.68
INFO:run:| epoch   2 |  2020/ 2323 batches | lr 1.00 | ms/batch 89.49 | loss  5.71 | ppl   300.99
