INFO:run:CONFIGURATION: {
  "nlayers": 4, 
  "clip": 0.5, 
  "emsize": 50, 
  "nhid": 50, 
  "batch_size": 20, 
  "results": "results/20170327-103500-03.txt", 
  "epochs": 20, 
  "logfile": "logs/20170327-103500-03.txt", 
  "seed": 1111, 
  "lr": 20, 
  "log_interval": 20, 
  "experiment_id": "20170327-103500-03", 
  "sequence_length": 20, 
  "model": "LSTM", 
  "save": "models/20170327-103500-03.pt", 
  "data": "./data/penn"
}
INFO:run:rng state: 
  87
   4
   0
 ⋮  
   0
   0
   0
[torch.ByteTensor of size 5048]

INFO:run:| epoch   1 |    20/ 2323 batches | lr 20.00 | ms/batch 126.26 | loss  8.22 | ppl  3705.68
INFO:run:| epoch   1 |    40/ 2323 batches | lr 20.00 | ms/batch 120.42 | loss  7.19 | ppl  1323.39
INFO:run:| epoch   1 |    60/ 2323 batches | lr 20.00 | ms/batch 119.01 | loss  6.96 | ppl  1057.37
INFO:run:| epoch   1 |    80/ 2323 batches | lr 20.00 | ms/batch 120.00 | loss  6.92 | ppl  1016.73
INFO:run:| epoch   1 |   100/ 2323 batches | lr 20.00 | ms/batch 120.98 | loss  6.87 | ppl   965.06
INFO:run:| epoch   1 |   120/ 2323 batches | lr 20.00 | ms/batch 120.22 | loss  6.74 | ppl   848.27
INFO:run:| epoch   1 |   140/ 2323 batches | lr 20.00 | ms/batch 119.99 | loss  6.78 | ppl   882.92
INFO:run:| epoch   1 |   160/ 2323 batches | lr 20.00 | ms/batch 120.02 | loss  6.72 | ppl   830.23
INFO:run:| epoch   1 |   180/ 2323 batches | lr 20.00 | ms/batch 120.05 | loss  6.65 | ppl   771.96
INFO:run:| epoch   1 |   200/ 2323 batches | lr 20.00 | ms/batch 120.96 | loss  6.72 | ppl   829.57
INFO:run:| epoch   1 |   220/ 2323 batches | lr 20.00 | ms/batch 121.17 | loss  6.69 | ppl   805.34
INFO:run:| epoch   1 |   240/ 2323 batches | lr 20.00 | ms/batch 119.30 | loss  6.69 | ppl   805.63
INFO:run:| epoch   1 |   260/ 2323 batches | lr 20.00 | ms/batch 119.90 | loss  6.68 | ppl   792.81
INFO:run:| epoch   1 |   280/ 2323 batches | lr 20.00 | ms/batch 121.38 | loss  6.65 | ppl   770.88
INFO:run:| epoch   1 |   300/ 2323 batches | lr 20.00 | ms/batch 120.77 | loss  6.69 | ppl   807.21
INFO:run:| epoch   1 |   320/ 2323 batches | lr 20.00 | ms/batch 120.16 | loss  6.69 | ppl   805.76
INFO:run:| epoch   1 |   340/ 2323 batches | lr 20.00 | ms/batch 120.00 | loss  6.62 | ppl   750.48
INFO:run:| epoch   1 |   360/ 2323 batches | lr 20.00 | ms/batch 120.74 | loss  6.62 | ppl   746.59
INFO:run:| epoch   1 |   380/ 2323 batches | lr 20.00 | ms/batch 121.52 | loss  6.66 | ppl   777.41
INFO:run:| epoch   1 |   400/ 2323 batches | lr 20.00 | ms/batch 120.66 | loss  6.60 | ppl   737.70
INFO:run:| epoch   1 |   420/ 2323 batches | lr 20.00 | ms/batch 119.94 | loss  6.63 | ppl   760.07
INFO:run:| epoch   1 |   440/ 2323 batches | lr 20.00 | ms/batch 120.97 | loss  6.67 | ppl   786.79
INFO:run:| epoch   1 |   460/ 2323 batches | lr 20.00 | ms/batch 119.63 | loss  6.67 | ppl   790.47
INFO:run:| epoch   1 |   480/ 2323 batches | lr 20.00 | ms/batch 121.38 | loss  6.67 | ppl   789.57
INFO:run:| epoch   1 |   500/ 2323 batches | lr 20.00 | ms/batch 120.78 | loss  6.63 | ppl   760.38
INFO:run:| epoch   1 |   520/ 2323 batches | lr 20.00 | ms/batch 120.70 | loss  6.59 | ppl   728.29
INFO:run:| epoch   1 |   540/ 2323 batches | lr 20.00 | ms/batch 122.19 | loss  6.57 | ppl   711.27
INFO:run:| epoch   1 |   560/ 2323 batches | lr 20.00 | ms/batch 120.69 | loss  6.45 | ppl   634.62
INFO:run:| epoch   1 |   580/ 2323 batches | lr 20.00 | ms/batch 120.17 | loss  6.56 | ppl   709.60
INFO:run:| epoch   1 |   600/ 2323 batches | lr 20.00 | ms/batch 122.11 | loss  6.65 | ppl   773.73
INFO:run:| epoch   1 |   620/ 2323 batches | lr 20.00 | ms/batch 121.22 | loss  6.73 | ppl   840.10
INFO:run:| epoch   1 |   640/ 2323 batches | lr 20.00 | ms/batch 121.37 | loss  6.58 | ppl   720.94
INFO:run:| epoch   1 |   660/ 2323 batches | lr 20.00 | ms/batch 120.08 | loss  6.64 | ppl   762.20
INFO:run:| epoch   1 |   680/ 2323 batches | lr 20.00 | ms/batch 120.94 | loss  6.59 | ppl   725.68
INFO:run:| epoch   1 |   700/ 2323 batches | lr 20.00 | ms/batch 122.93 | loss  6.59 | ppl   726.23
INFO:run:| epoch   1 |   720/ 2323 batches | lr 20.00 | ms/batch 122.04 | loss  6.62 | ppl   750.94
INFO:run:| epoch   1 |   740/ 2323 batches | lr 20.00 | ms/batch 120.02 | loss  6.62 | ppl   751.32
INFO:run:| epoch   1 |   760/ 2323 batches | lr 20.00 | ms/batch 120.90 | loss  6.60 | ppl   735.25
INFO:run:| epoch   1 |   780/ 2323 batches | lr 20.00 | ms/batch 120.37 | loss  6.61 | ppl   745.33
INFO:run:| epoch   1 |   800/ 2323 batches | lr 20.00 | ms/batch 120.26 | loss  6.57 | ppl   715.33
INFO:run:| epoch   1 |   820/ 2323 batches | lr 20.00 | ms/batch 120.69 | loss  6.60 | ppl   735.78
INFO:run:| epoch   1 |   840/ 2323 batches | lr 20.00 | ms/batch 121.43 | loss  6.49 | ppl   661.81
INFO:run:| epoch   1 |   860/ 2323 batches | lr 20.00 | ms/batch 119.61 | loss  6.46 | ppl   638.42
INFO:run:| epoch   1 |   880/ 2323 batches | lr 20.00 | ms/batch 119.43 | loss  6.54 | ppl   693.01
INFO:run:| epoch   1 |   900/ 2323 batches | lr 20.00 | ms/batch 120.46 | loss  6.46 | ppl   638.56
INFO:run:| epoch   1 |   920/ 2323 batches | lr 20.00 | ms/batch 121.74 | loss  6.42 | ppl   614.63
INFO:run:| epoch   1 |   940/ 2323 batches | lr 20.00 | ms/batch 121.19 | loss  6.47 | ppl   643.32
INFO:run:| epoch   1 |   960/ 2323 batches | lr 20.00 | ms/batch 121.86 | loss  6.46 | ppl   641.84
INFO:run:| epoch   1 |   980/ 2323 batches | lr 20.00 | ms/batch 120.98 | loss  6.35 | ppl   570.98
INFO:run:| epoch   1 |  1000/ 2323 batches | lr 20.00 | ms/batch 121.23 | loss  6.31 | ppl   552.20
